,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
1293,5,ダート,1800m,晴,稍重,9,2,56,16.7,6,554,-2,0
1294,5,ダート,1800m,晴,稍重,10,13,56,68.6,12,482,-6,0
1295,5,ダート,1800m,晴,稍重,11,5,56,111.3,13,464,-2,0
1296,5,ダート,1800m,晴,稍重,12,3,54,51.5,11,450,-4,0
1297,5,ダート,1800m,晴,稍重,13,6,56,191.4,15,432,-6,0
1298,5,ダート,1800m,晴,稍重,14,11,53,305.7,16,574,-4,0
1299,5,ダート,1800m,晴,稍重,15,12,56,51.2,10,442,-6,0
1300,5,ダート,1800m,晴,稍重,16,8,56,35.0,8,464,+2,0
1301,6,芝,1400m,晴,良,1,2,56,3.2,2,502,+12,140
1302,6,芝,1400m,晴,良,2,4,56,112.8,8,450,-2,"1,230"
1303,6,芝,1400m,晴,良,3,3,56,1.9,1,464,+2,110
1304,6,芝,1400m,晴,良,4,1,54,7.7,4,464,0,0
1305,6,芝,1400m,晴,良,5,8,56,131.7,9,434,-2,0
1306,6,芝,1400m,晴,良,6,5,56,49.1,7,468,+4,0
1307,6,芝,1400m,晴,良,7,10,56,13.5,5,492,+8,0
1308,6,芝,1400m,晴,良,8,9,56,19.1,6,472,+2,0
1309,6,芝,1400m,晴,良,9,6,56,7.1,3,500,+2,0
1310,6,芝,1400m,晴,良,10,7,55,173.4,10,464,+4,0
1311,7,ダート,1800m,晴,稍重,1,4,55,3.6,3,506,-2,150
1312,7,ダート,1800m,晴,稍重,2,6,55,39.5,8,500,-2,660
1313,7,ダート,1800m,晴,稍重,3,1,55,3.4,2,498,+4,170
1314,7,ダート,1800m,晴,稍重,4,2,55,2.9,1,498,0,0
1315,7,ダート,1800m,晴,稍重,5,11,55,6.9,4,454,-2,0
1316,7,ダート,1800m,晴,稍重,6,8,55,41.9,9,452,0,0
1317,7,ダート,1800m,晴,稍重,7,5,55,19.5,6,454,+4,0
1318,7,ダート,1800m,晴,稍重,8,9,54,18.4,5,460,0,0
1319,7,ダート,1800m,晴,稍重,9,10,55,84.8,10,440,+4,0
1320,7,ダート,1800m,晴,稍重,10,3,55,25.6,7,462,-2,0
1321,7,ダート,1800m,晴,稍重,11,7,55,185.3,11,454,-4,0
1322,8,ダート,1400m,晴,稍重,1,7,57,2.5,1,514,+10,140
1323,8,ダート,1400m,晴,稍重,2,1,55,18.7,8,468,+10,410
1324,8,ダート,1400m,晴,稍重,3,8,57,4.3,2,502,-4,160
1325,8,ダート,1400m,晴,稍重,4,13,57,19.5,9,494,-6,0
1326,8,ダート,1400m,晴,稍重,5,3,57,8.0,3,440,+2,0
1327,8,ダート,1400m,晴,稍重,6,6,57,15.3,7,518,+8,0
1328,8,ダート,1400m,晴,稍重,7,4,56,27.3,10,558,0,0
1329,8,ダート,1400m,晴,稍重,8,2,57,66.6,11,476,0,0
1330,8,ダート,1400m,晴,稍重,9,10,57,12.6,5,514,-2,0
1331,8,ダート,1400m,晴,稍重,10,5,57,229.8,13,460,+6,0
1332,8,ダート,1400m,晴,稍重,11,12,57,14.4,6,494,-6,0
1333,8,ダート,1400m,晴,稍重,12,11,57,8.9,4,498,0,0
1334,8,ダート,1400m,晴,稍重,13,9,57,73.4,12,492,-4,0
1335,9,芝,外1800m,晴,良,1,10,54,6.1,2,464,0,160
1336,9,芝,外1800m,晴,良,2,9,54,2.0,1,448,-6,120
1337,9,芝,外1800m,晴,良,3,5,54,7.4,4,470,+4,200
1338,9,芝,外1800m,晴,良,4,3,54,14.9,7,428,-2,0
1339,9,芝,外1800m,晴,良,5,6,54,6.7,3,480,-12,0
1340,9,芝,外1800m,晴,良,6,1,54,9.6,5,454,+4,0
1341,9,芝,外1800m,晴,良,7,4,54,41.9,9,470,-2,0
1342,9,芝,外1800m,晴,良,8,2,54,88.8,10,442,-2,0
1343,9,芝,外1800m,晴,良,9,8,54,14.5,6,412,-8,0
1344,9,芝,外1800m,晴,良,10,7,54,18.8,8,464,+2,0
1345,10,芝,外1600m,晴,良,1,1,53,19.1,7,506,0,580
1346,10,芝,外1600m,晴,良,2,9,52,16.1,5,456,0,370
1347,10,芝,外1600m,晴,良,3,5,55,3.8,2,448,-10,190
1348,10,芝,外1600m,晴,良,4,6,55,2.5,1,494,-2,0
1349,10,芝,外1600m,晴,良,5,8,52,17.5,6,464,-4,0
1350,10,芝,外1600m,晴,良,6,11,54,7.8,4,520,-4,0
1351,10,芝,外1600m,晴,良,7,12,53,23.1,8,456,-4,0
1352,10,芝,外1600m,晴,良,8,2,55,5.0,3,472,-2,0
1353,10,芝,外1600m,晴,良,9,10,54,24.8,9,508,+2,0
1354,10,芝,外1600m,晴,良,10,3,53,90.6,10,468,0,0
1355,10,芝,外1600m,晴,良,11,7,54,97.1,11,474,+6,0
1356,11,芝,外1800m,晴,良,1,1,56,2.5,1,522,0,120
1357,11,芝,外1800m,晴,良,2,5,56,3.9,2,502,-2,130
1358,11,芝,外1800m,晴,良,3,3,56,5.1,3,460,-4,140
1359,11,芝,外1800m,晴,良,4,2,56,52.9,8,492,-8,0
1360,11,芝,外1800m,晴,良,5,6,56,68.4,9,468,+4,0
1361,11,芝,外1800m,晴,良,6,7,56,8.2,5,482,-4,0
1362,11,芝,外1800m,晴,良,7,4,56,5.3,4,444,+4,0
1363,11,芝,外1800m,晴,良,8,10,56,26.4,6,448,-6,0
1364,11,芝,外1800m,晴,良,9,8,56,130.9,10,462,-2,0
1365,11,芝,外1800m,晴,良,10,9,56,45.9,7,444,-2,0
1366,12,ダート,1200m,晴,稍重,1,10,54,3.0,1,488,-6,150
1367,12,ダート,1200m,晴,稍重,2,3,55,15.0,8,474,+2,270
1368,12,ダート,1200m,晴,稍重,3,5,55,8.6,4,420,-10,290
1369,12,ダート,1200m,晴,稍重,4,1,55,3.1,2,444,0,0
1370,12,ダート,1200m,晴,稍重,5,2,55,8.5,3,472,-4,0
1371,12,ダート,1200m,晴,稍重,6,8,52,25.5,9,430,0,0
1372,12,ダート,1200m,晴,稍重,7,12,55,27.1,10,452,-2,0
1373,12,ダート,1200m,晴,稍重,8,4,55,12.7,5,456,0,0
1374,12,ダート,1200m,晴,稍重,9,9,55,14.9,7,404,-4,0
1375,12,ダート,1200m,晴,稍重,10,6,55,14.2,6,550,+2,0
1376,12,ダート,1200m,晴,稍重,11,11,55,66.8,11,452,-4,0
1377,1,ダート,1400m,晴,稍重,1,3,54,3.1,1,464,+12,130
1378,1,ダート,1400m,晴,稍重,2,7,54,3.1,2,476,-2,130
1379,1,ダート,1400m,晴,稍重,3,2,54,6.8,4,470,+2,160
1380,1,ダート,1400m,晴,稍重,4,9,54,5.2,3,468,0,0
1381,1,ダート,1400m,晴,稍重,5,11,54,16.0,6,452,+2,0
1382,1,ダート,1400m,晴,稍重,6,5,54,43.6,8,436,+2,0
1383,1,ダート,1400m,晴,稍重,7,4,51,40.5,7,460,-14,0
1384,1,ダート,1400m,晴,稍重,8,10,54,10.3,5,472,-4,0
1385,1,ダート,1400m,晴,稍重,9,13,53,247.6,14,424,-4,0
1386,1,ダート,1400m,晴,稍重,10,15,51,53.1,9,434,+2,0
1387,1,ダート,1400m,晴,稍重,11,8,54,106.0,11,424,-12,0
1388,1,ダート,1400m,晴,稍重,12,16,54,280.4,16,446,0,0
1389,1,ダート,1400m,晴,稍重,13,12,53,182.3,13,452,+2,0
1390,1,ダート,1400m,晴,稍重,14,6,54,54.0,10,468,-12,0
1391,1,ダート,1400m,晴,稍重,15,14,54,147.0,12,456,0,0
1392,1,ダート,1400m,晴,稍重,16,1,54,265.7,15,452,-6,0
1393,2,ダート,1200m,晴,稍重,1,12,56,14.7,5,440,-2,230
1394,2,ダート,1200m,晴,稍重,2,15,56,2.9,2,502,+2,130
1395,2,ダート,1200m,晴,稍重,3,14,56,12.5,4,432,+2,210
1396,2,ダート,1200m,晴,稍重,4,6,54,2.3,1,466,+6,0
1397,2,ダート,1200m,晴,稍重,5,11,55,28.5,7,506,-2,0
1398,2,ダート,1200m,晴,稍重,6,10,53,61.6,9,404,-4,0
1399,2,ダート,1200m,晴,稍重,7,9,54,115.9,12,454,-4,0
1400,2,ダート,1200m,晴,稍重,8,2,54,27.9,6,418,+12,0
1401,2,ダート,1200m,晴,稍重,9,7,53,154.3,14,470,-8,0
1402,2,ダート,1200m,晴,稍重,10,4,53,66.9,10,408,-2,0
1403,2,ダート,1200m,晴,稍重,11,13,54,244.7,15,468,0,0
1404,2,ダート,1200m,晴,稍重,12,5,54,136.8,13,440,+2,0
1405,2,ダート,1200m,晴,稍重,13,3,56,5.9,3,480,0,0
1406,2,ダート,1200m,晴,稍重,14,8,53,317.2,16,492,-10,0
1407,2,ダート,1200m,晴,稍重,15,1,56,108.0,11,466,-10,0
1408,2,ダート,1200m,晴,稍重,16,16,56,28.7,8,532,+12,0
1409,3,ダート,1800m,晴,稍重,1,10,56,4.8,2,484,-10,180
1410,3,ダート,1800m,晴,稍重,2,6,56,6.1,3,478,+4,160
1411,3,ダート,1800m,晴,稍重,3,2,56,6.8,4,478,-6,180
1412,3,ダート,1800m,晴,稍重,4,13,55,7.3,5,540,-2,0
1413,3,ダート,1800m,晴,稍重,5,7,56,43.6,7,450,-2,0
1414,3,ダート,1800m,晴,稍重,6,12,55,185.1,12,472,0,0
1415,3,ダート,1800m,晴,稍重,7,8,56,256.4,13,424,-6,0
1416,3,ダート,1800m,晴,稍重,8,11,55,90.0,10,456,-6,0
1417,3,ダート,1800m,晴,稍重,9,14,56,12.5,6,480,0,0
1418,3,ダート,1800m,晴,稍重,10,1,56,2.2,1,522,0,0
1419,3,ダート,1800m,晴,稍重,11,4,53,81.8,9,480,0,0
1420,3,ダート,1800m,晴,稍重,12,5,56,62.9,8,494,-10,0
1421,3,ダート,1800m,晴,稍重,13,9,56,434.8,14,480,+2,0
1422,3,ダート,1800m,晴,稍重,14,3,56,90.1,11,462,0,0
1423,5,芝,外1800m,晴,良,1,4,54,2.4,1,464,+2,110
1424,5,芝,外1800m,晴,良,2,1,56,3.1,2,468,-8,130
1425,5,芝,外1800m,晴,良,3,12,56,55.3,7,452,+4,510
1426,5,芝,外1800m,晴,良,4,10,56,75.8,10,432,-6,0
1427,5,芝,外1800m,晴,良,5,11,56,62.4,8,428,0,0
1428,5,芝,外1800m,晴,良,6,13,54,18.9,5,422,-2,0
1429,5,芝,外1800m,晴,良,7,2,56,88.9,11,486,0,0
1430,5,芝,外1800m,晴,良,8,5,56,63.5,9,464,+4,0
1431,5,芝,外1800m,晴,良,9,3,53,582.7,14,452,0,0
1432,5,芝,外1800m,晴,良,10,9,56,3.6,3,496,0,0
1433,5,芝,外1800m,晴,良,11,7,56,12.0,4,446,0,0
1434,5,芝,外1800m,晴,良,12,15,51,426.7,13,466,-4,0
1435,5,芝,外1800m,晴,良,13,8,56,38.7,6,480,+24,0
1436,5,芝,外1800m,晴,良,14,6,51,619.7,15,396,-4,0
1437,5,芝,外1800m,晴,良,15,14,53,366.8,12,446,-8,0
1438,6,芝,外2400m,晴,良,1,10,56,8.9,5,492,+4,190
1439,6,芝,外2400m,晴,良,2,12,56,2.5,1,492,-12,130
1440,6,芝,外2400m,晴,良,3,7,56,87.5,9,440,-4,"1,010"
1441,6,芝,外2400m,晴,良,4,1,56,5.5,3,450,-4,0
1442,6,芝,外2400m,晴,良,5,6,56,6.7,4,460,0,0
1443,6,芝,外2400m,晴,良,6,11,56,3.1,2,464,-6,0
1444,6,芝,外2400m,晴,良,7,2,56,241.2,11,496,-2,0
1445,6,芝,外2400m,晴,良,8,4,56,31.3,6,450,-4,0
1446,6,芝,外2400m,晴,良,9,5,51,67.5,8,510,0,0
1447,6,芝,外2400m,晴,良,10,3,53,416.2,12,432,+8,0
1448,6,芝,外2400m,晴,良,11,9,56,57.9,7,482,-6,0
1449,6,芝,外2400m,晴,良,12,8,56,114.0,10,498,-6,0
1450,7,ダート,1400m,晴,良,1,10,56,39.6,10,492,+4,870
1451,7,ダート,1400m,晴,良,2,12,56,3.7,1,462,-6,160
1452,7,ダート,1400m,晴,良,3,11,56,6.8,4,444,0,190
1453,7,ダート,1400m,晴,良,4,4,56,8.5,5,468,+4,0
1454,7,ダート,1400m,晴,良,5,8,56,11.3,7,486,-2,0
1455,7,ダート,1400m,晴,良,6,9,54,5.0,2,460,-8,0
1456,7,ダート,1400m,晴,良,7,7,56,5.3,3,472,+2,0
1457,7,ダート,1400m,晴,良,8,13,53,73.3,12,456,0,0
1458,7,ダート,1400m,晴,良,9,2,56,20.0,8,478,0,0
1459,7,ダート,1400m,晴,良,10,5,56,10.2,6,504,0,0
1460,7,ダート,1400m,晴,良,11,3,56,49.2,11,462,0,0
1461,7,ダート,1400m,晴,良,12,1,55,74.0,13,470,0,0
1462,7,ダート,1400m,晴,良,13,6,53,39.4,9,500,-10,0
1463,8,ダート,1800m,晴,良,1,8,57,19.3,6,486,-8,300
1464,8,ダート,1800m,晴,良,2,10,57,2.5,1,512,0,130
1465,8,ダート,1800m,晴,良,3,5,57,3.2,2,456,-2,120
1466,8,ダート,1800m,晴,良,4,6,57,4.5,3,510,0,0
1467,8,ダート,1800m,晴,良,5,7,57,7.5,4,484,0,0
1468,8,ダート,1800m,晴,良,6,11,57,42.7,8,524,-2,0
1469,8,ダート,1800m,晴,良,7,9,57,13.9,5,484,-16,0
1470,8,ダート,1800m,晴,良,8,3,57,406.1,11,494,-4,0
1471,8,ダート,1800m,晴,良,9,2,56,61.4,9,502,+8,0
1472,8,ダート,1800m,晴,良,10,1,52,318.9,10,420,-2,0
1473,8,ダート,1800m,晴,良,11,4,57,33.4,7,476,+10,0
1474,9,芝,2000m,晴,良,1,1,55,4.0,2,444,-2,120
1475,9,芝,2000m,晴,良,2,4,55,5.4,3,448,-4,150
1476,9,芝,2000m,晴,良,3,2,55,2.1,1,468,-4,110
1477,9,芝,2000m,晴,良,4,6,55,11.3,5,424,+10,0
1478,9,芝,2000m,晴,良,5,7,55,7.2,4,454,-2,0
1479,9,芝,2000m,晴,良,6,5,55,14.3,6,464,+8,0
1480,9,芝,2000m,晴,良,7,3,55,27.5,7,456,0,0
1481,9,芝,2000m,晴,良,8,8,55,45.3,8,462,+4,0
1482,10,芝,1200m,晴,良,1,10,57,7.4,5,490,-2,260
1483,10,芝,1200m,晴,良,2,4,55,13.4,6,480,-2,330
1484,10,芝,1200m,晴,良,3,2,55,4.3,2,466,+4,170
1485,10,芝,1200m,晴,良,4,11,55,3.2,1,478,-4,0
1486,10,芝,1200m,晴,良,5,3,57,28.8,7,520,-2,0
1487,10,芝,1200m,晴,良,6,1,57,37.8,9,472,-10,0
1488,10,芝,1200m,晴,良,7,13,57,43.1,10,472,-2,0
1489,10,芝,1200m,晴,良,8,6,57,5.8,3,474,-2,0
1490,10,芝,1200m,晴,良,9,8,57,6.5,4,490,0,0
1491,10,芝,1200m,晴,良,10,9,55,29.8,8,438,-10,0
1492,10,芝,1200m,晴,良,11,14,57,90.7,13,502,0,0
1493,10,芝,1200m,晴,良,12,7,55,51.7,12,464,+6,0
1494,10,芝,1200m,晴,良,13,5,57,50.3,11,500,-4,0
1495,10,芝,1200m,晴,良,14,12,57,107.2,14,524,+2,0
1496,11,芝,外1600m,晴,良,1,4,56,3.1,1,510,-4,130
1497,11,芝,外1600m,晴,良,2,10,56,3.8,2,470,-4,130
1498,11,芝,外1600m,晴,良,3,9,56,9.1,5,524,-4,190
1499,11,芝,外1600m,晴,良,4,3,56,4.1,3,472,-2,0
1500,11,芝,外1600m,晴,良,5,1,56,7.8,4,476,-10,0
1501,11,芝,外1600m,晴,良,6,2,56,22.1,7,486,-6,0
1502,11,芝,外1600m,晴,良,7,8,56,71.4,9,506,-10,0
1503,11,芝,外1600m,晴,良,8,5,56,10.3,6,502,-4,0
1504,11,芝,外1600m,晴,良,9,7,54,106.9,10,432,-4,0
1505,11,芝,外1600m,晴,良,10,6,56,32.5,8,538,-10,0
1506,12,ダート,1800m,晴,良,1,8,57,2.0,1,546,-10,120
1507,12,ダート,1800m,晴,良,2,12,54,5.4,2,458,+2,160
1508,12,ダート,1800m,晴,良,3,5,57,21.7,7,478,0,410
1509,12,ダート,1800m,晴,良,4,15,57,9.2,4,514,0,0
1510,12,ダート,1800m,晴,良,5,4,56,6.3,3,478,-6,0
1511,12,ダート,1800m,晴,良,6,11,57,33.8,9,482,0,0
1512,12,ダート,1800m,晴,良,7,13,57,225.5,14,492,-4,0
1513,12,ダート,1800m,晴,良,8,7,57,11.6,5,516,-8,0
1514,12,ダート,1800m,晴,良,9,9,54,156.6,13,498,-8,0
1515,12,ダート,1800m,晴,良,10,6,57,41.4,10,526,+4,0
1516,12,ダート,1800m,晴,良,11,3,56,369.1,15,454,-4,0
1517,12,ダート,1800m,晴,良,12,1,56,106.2,12,458,-8,0
1518,12,ダート,1800m,晴,良,13,2,57,88.4,11,484,+4,0
1519,12,ダート,1800m,晴,良,14,10,57,30.0,8,520,+6,0
1520,12,ダート,1800m,晴,良,15,16,54,456.9,16,472,-10,0
1521,12,ダート,1800m,晴,良,16,14,57,16.8,6,512,-16,0
1522,1,ダート,1800m,晴,良,1,5,56,16.5,5,528,+16,300
1523,1,ダート,1800m,晴,良,2,13,56,1.7,1,528,+10,110
1524,1,ダート,1800m,晴,良,3,6,53,37.6,7,460,-4,450
1525,1,ダート,1800m,晴,良,4,9,56,111.8,12,504,+2,0
1526,1,ダート,1800m,晴,良,5,2,56,17.4,6,512,+12,0
1527,1,ダート,1800m,晴,良,6,1,56,7.7,3,500,0,0
1528,1,ダート,1800m,晴,良,7,10,56,4.5,2,472,+4,0
1529,1,ダート,1800m,晴,良,8,15,56,9.9,4,472,-2,0
1530,1,ダート,1800m,晴,良,9,8,55,53.6,9,454,0,0
1531,1,ダート,1800m,晴,良,10,3,56,153.3,13,476,-22,0
1532,1,ダート,1800m,晴,良,11,11,56,65.1,11,464,0,0
1533,1,ダート,1800m,晴,良,12,12,56,196.7,14,444,+2,0
1534,1,ダート,1800m,晴,良,13,14,56,245.5,15,512,-2,0
1535,1,ダート,1800m,晴,良,14,7,56,56.2,10,450,+8,0
1536,1,ダート,1800m,晴,良,15,4,56,42.9,8,482,+8,0
1537,2,ダート,1200m,晴,良,1,2,54,12.8,3,468,+2,190
1538,2,ダート,1200m,晴,良,2,5,56,31.8,7,484,0,360
1539,2,ダート,1200m,晴,良,3,10,56,1.3,1,488,-2,110
1540,2,ダート,1200m,晴,良,4,3,53,361.1,16,458,+2,0
1541,2,ダート,1200m,晴,良,5,14,56,6.7,2,466,-6,0
1542,2,ダート,1200m,晴,良,6,4,56,58.0,9,534,0,0
1543,2,ダート,1200m,晴,良,7,11,56,144.2,12,404,+6,0
1544,2,ダート,1200m,晴,良,8,6,54,14.5,4,488,0,0
1545,2,ダート,1200m,晴,良,9,13,54,263.4,15,470,0,0
1546,2,ダート,1200m,晴,良,10,8,51,20.7,5,420,+12,0
1547,2,ダート,1200m,晴,良,11,12,51,27.7,6,466,0,0
1548,2,ダート,1200m,晴,良,12,7,56,35.2,8,464,-2,0
1549,2,ダート,1200m,晴,良,13,1,53,113.9,10,524,0,0
1550,2,ダート,1200m,晴,良,14,16,56,222.3,13,478,0,0
1551,2,ダート,1200m,晴,良,15,9,54,129.1,11,470,0,0
1552,2,ダート,1200m,晴,良,16,15,51,258.9,14,374,0,0
1553,3,芝,外1800m,晴,良,1,8,54,4.2,2,460,+8,160
1554,3,芝,外1800m,晴,良,2,17,54,6.3,4,426,-8,210
1555,3,芝,外1800m,晴,良,3,11,54,25.4,7,460,+4,620
1556,3,芝,外1800m,晴,良,4,14,54,8.2,5,474,-4,0
1557,3,芝,外1800m,晴,良,5,4,54,5.1,3,446,+4,0
1558,3,芝,外1800m,晴,良,6,15,54,54.1,9,438,0,0
1559,3,芝,外1800m,晴,良,7,2,54,239.8,14,454,-2,0
1560,3,芝,外1800m,晴,良,8,12,54,2.9,1,422,-6,0
1561,3,芝,外1800m,晴,良,9,7,52,355.5,17,430,+4,0
1562,3,芝,外1800m,晴,良,10,13,51,115.7,10,424,-2,0
1563,3,芝,外1800m,晴,良,11,9,54,141.9,12,410,-16,0
1564,3,芝,外1800m,晴,良,12,10,54,308.5,15,400,-4,0
1565,3,芝,外1800m,晴,良,13,16,51,313.4,16,414,0,0
1566,3,芝,外1800m,晴,良,14,5,54,36.0,8,458,0,0
1567,3,芝,外1800m,晴,良,15,18,54,137.5,11,410,+8,0
1568,3,芝,外1800m,晴,良,16,1,54,13.5,6,448,+6,0
1569,3,芝,外1800m,晴,良,17,3,54,224.4,13,418,+2,0
1570,3,芝,外1800m,晴,良,18,6,54,443.6,18,472,+2,0
1571,4,芝,2000m,晴,良,1,6,56,4.5,2,500,0,360
1572,4,芝,2000m,晴,良,2,2,56,6.6,3,524,-2,480
1573,4,芝,2000m,晴,良,3,1,56,12.6,5,478,-4,520
1574,4,芝,2000m,晴,良,4,4,56,21.6,6,480,0,0
1575,4,芝,2000m,晴,良,5,10,56,1.7,1,476,-2,0
1576,4,芝,2000m,晴,良,6,5,54,45.1,7,480,+4,0
1577,4,芝,2000m,晴,良,7,16,55,124.5,10,458,+4,0
1578,4,芝,2000m,晴,良,8,7,56,86.1,9,510,0,0
1579,4,芝,2000m,晴,良,9,8,54,162.6,12,478,-2,0
1580,4,芝,2000m,晴,良,10,13,54,11.3,4,470,+6,0
1581,4,芝,2000m,晴,良,11,3,55,69.8,8,484,0,0
1582,4,芝,2000m,晴,良,12,15,56,211.0,14,484,-2,0
1583,4,芝,2000m,晴,良,13,14,53,204.9,13,482,-4,0
1584,4,芝,2000m,晴,良,14,12,55,330.9,16,458,0,0
1585,4,芝,2000m,晴,良,15,9,53,316.0,15,458,-6,0
1586,4,芝,2000m,晴,良,16,11,56,125.6,11,462,-2,0
1587,5,ダート,1800m,晴,良,1,4,56,2.3,1,512,-2,130
1588,5,ダート,1800m,晴,良,2,6,56,4.8,3,514,+6,160
1589,5,ダート,1800m,晴,良,3,11,56,15.3,5,490,+2,260
1590,5,ダート,1800m,晴,良,4,10,56,67.9,9,450,+4,0
1591,5,ダート,1800m,晴,良,5,13,56,62.1,8,532,+4,0
1592,5,ダート,1800m,晴,良,6,2,56,5.4,4,462,+2,0
1593,5,ダート,1800m,晴,良,7,5,56,22.1,6,506,0,0
1594,5,ダート,1800m,晴,良,8,8,54,84.5,10,480,+2,0
1595,5,ダート,1800m,晴,良,9,7,56,4.1,2,504,+2,0
1596,5,ダート,1800m,晴,良,10,3,53,112.9,11,484,-6,0
1597,5,ダート,1800m,晴,良,11,9,56,40.7,7,516,0,0
1598,5,ダート,1800m,晴,良,12,12,51,361.4,13,518,+8,0
1599,5,ダート,1800m,晴,良,13,1,56,156.6,12,486,-4,0
1600,6,芝,2000m,晴,良,1,5,54,5.2,3,526,+2,150
1601,6,芝,2000m,晴,良,2,9,57,3.6,2,516,+6,130
1602,6,芝,2000m,晴,良,3,6,57,2.7,1,474,+2,110
1603,6,芝,2000m,晴,良,4,4,57,6.7,4,490,-2,0
1604,6,芝,2000m,晴,良,5,1,54,37.4,10,482,-4,0
1605,6,芝,2000m,晴,良,6,11,57,15.0,5,430,0,0
1606,6,芝,2000m,晴,良,7,8,57,17.3,6,460,-2,0
1607,6,芝,2000m,晴,良,8,7,57,280.3,12,468,-2,0
1608,6,芝,2000m,晴,良,9,12,57,19.0,7,492,+8,0
1609,6,芝,2000m,晴,良,10,2,55,166.6,11,424,+4,0
1610,6,芝,2000m,晴,良,11,3,57,30.9,9,480,-2,0
1611,6,芝,2000m,晴,良,12,10,57,29.6,8,466,+18,0
1612,7,ダート,1200m,晴,良,1,5,57,7.5,4,474,+4,240
1613,7,ダート,1200m,晴,良,2,6,57,3.7,1,490,0,160
1614,7,ダート,1200m,晴,良,3,1,57,32.5,10,460,-2,750
1615,7,ダート,1200m,晴,良,4,13,54,11.3,5,480,+8,0
1616,7,ダート,1200m,晴,良,5,15,57,3.7,2,486,-2,0
1617,7,ダート,1200m,晴,良,6,7,57,13.0,6,492,0,0
1618,7,ダート,1200m,晴,良,7,2,55,49.1,11,450,-4,0
1619,7,ダート,1200m,晴,良,8,11,57,234.6,15,516,0,0
1620,7,ダート,1200m,晴,良,9,14,57,15.0,7,484,0,0
1621,7,ダート,1200m,晴,良,10,12,57,90.0,12,466,-12,0
1622,7,ダート,1200m,晴,良,11,8,57,103.1,13,464,0,0
1623,7,ダート,1200m,晴,良,12,9,55,5.9,3,492,+6,0
1624,7,ダート,1200m,晴,良,13,4,57,25.2,9,498,-4,0
1625,7,ダート,1200m,晴,良,14,10,55,177.4,14,440,+4,0
1626,7,ダート,1200m,晴,良,15,3,57,16.4,8,470,-2,0
1627,9,芝,外2400m,晴,良,1,4,56,2.6,1,474,0,110
1628,9,芝,外2400m,晴,良,2,2,56,3.9,3,470,-2,120
1629,9,芝,外2400m,晴,良,3,3,56,7.1,4,504,+4,160
1630,9,芝,外2400m,晴,良,4,5,56,9.2,5,490,-4,0
1631,9,芝,外2400m,晴,良,5,1,56,30.2,6,458,0,0
1632,9,芝,外2400m,晴,良,6,8,56,3.1,2,510,-2,0
1633,9,芝,外2400m,晴,良,7,7,56,95.5,7,436,0,0
1634,9,芝,外2400m,晴,良,8,6,56,147.3,8,548,-4,0
1635,10,芝,1400m,晴,良,1,11,57,5.9,4,494,0,260
1636,10,芝,1400m,晴,良,2,1,57,7.9,5,478,-10,300
1637,10,芝,1400m,晴,良,3,3,57,5.9,3,448,+4,200
1638,10,芝,1400m,晴,良,4,2,55,9.4,6,450,-2,0
1639,10,芝,1400m,晴,良,5,10,55,3.5,1,472,+4,0
1640,10,芝,1400m,晴,良,6,7,57,21.8,8,466,+2,0
1641,10,芝,1400m,晴,良,7,9,57,36.6,10,512,0,0
1642,10,芝,1400m,晴,良,8,4,57,5.1,2,482,+2,0
1643,10,芝,1400m,晴,良,9,5,57,12.2,7,498,-4,0
1644,10,芝,1400m,晴,良,10,8,57,47.7,11,480,-2,0
1645,10,芝,1400m,晴,良,11,6,57,35.9,9,476,+2,0
1646,11,ダート,1400m,晴,良,1,12,58.5,6.4,3,530,-8,280
1647,11,ダート,1400m,晴,良,2,6,54,7.0,4,514,-6,260
1648,11,ダート,1400m,晴,良,3,3,56,13.3,6,500,-8,410
1649,11,ダート,1400m,晴,良,4,8,52,21.5,9,482,-4,0
1650,11,ダート,1400m,晴,良,5,7,55,93.0,11,474,-6,0
1651,11,ダート,1400m,晴,良,6,9,54,3.2,1,520,-6,0
1652,11,ダート,1400m,晴,良,7,15,57.5,3.6,2,532,+2,0
1653,11,ダート,1400m,晴,良,8,5,54,19.7,7,506,-10,0
1654,11,ダート,1400m,晴,良,9,11,54,138.5,13,506,+6,0
1655,11,ダート,1400m,晴,良,10,10,54,21.4,8,484,-10,0
1656,11,ダート,1400m,晴,良,11,4,55,40.4,10,470,-6,0
1657,11,ダート,1400m,晴,良,12,1,54,111.7,12,486,+2,0
1658,11,ダート,1400m,晴,良,13,2,56,10.4,5,458,0,0
1659,11,ダート,1400m,晴,良,14,13,53,336.8,16,500,+26,0
1660,11,ダート,1400m,晴,良,15,16,53,320.8,15,476,-12,0
1661,11,ダート,1400m,晴,良,16,14,53,215.5,14,500,-14,0
1662,12,ダート,1800m,晴,良,1,5,57,1.7,1,514,0,110
1663,12,ダート,1800m,晴,良,2,16,57,17.5,6,512,0,290
1664,12,ダート,1800m,晴,良,3,2,54,16.7,5,484,+14,300
1665,12,ダート,1800m,晴,良,4,7,57,6.5,3,508,0,0
1666,12,ダート,1800m,晴,良,5,8,55,5.4,2,516,+2,0
1667,12,ダート,1800m,晴,良,6,15,57,63.3,10,450,-2,0
1668,12,ダート,1800m,晴,良,7,9,57,29.1,7,464,-4,0
