,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
1423,12,ダート,1800m,曇,稍重,4,1,57,13.5,6,500,-4,0
1424,12,ダート,1800m,曇,稍重,5,6,54,3.0,1,476,-2,0
1425,12,ダート,1800m,曇,稍重,6,5,57,88.3,11,544,+6,0
1426,12,ダート,1800m,曇,稍重,7,12,57,24.2,10,482,0,0
1427,12,ダート,1800m,曇,稍重,8,8,55,165.6,13,490,-6,0
1428,12,ダート,1800m,曇,稍重,9,7,56,3.3,2,502,-12,0
1429,12,ダート,1800m,曇,稍重,10,3,57,23.0,9,478,-2,0
1430,12,ダート,1800m,曇,稍重,11,13,57,138.2,12,546,+2,0
1431,12,ダート,1800m,曇,稍重,12,10,56,22.5,8,476,0,0
1432,12,ダート,1800m,曇,稍重,13,11,57,14.1,7,496,+6,0
1433,1,ダート,1800m,晴,稍重,1,2,54,15.5,6,524,-6,230
1434,1,ダート,1800m,晴,稍重,2,1,54,3.9,2,480,-10,130
1435,1,ダート,1800m,晴,稍重,3,4,52,2.8,1,486,+6,120
1436,1,ダート,1800m,晴,稍重,4,7,54,10.9,5,488,+4,0
1437,1,ダート,1800m,晴,稍重,5,8,54,30.7,7,472,-2,0
1438,1,ダート,1800m,晴,稍重,6,3,53,66.4,9,506,+4,0
1439,1,ダート,1800m,晴,稍重,7,5,54,5.1,4,480,+2,0
1440,1,ダート,1800m,晴,稍重,8,9,54,154.3,10,440,+6,0
1441,1,ダート,1800m,晴,稍重,9,6,54,37.6,8,464,0,0
1442,1,ダート,1800m,晴,稍重,10,10,54,4.7,3,452,+20,0
1443,2,ダート,1800m,晴,稍重,1,1,55,1.6,1,510,+2,110
1444,2,ダート,1800m,晴,稍重,2,3,56,7.5,3,454,0,120
1445,2,ダート,1800m,晴,稍重,3,4,56,2.7,2,470,0,110
1446,2,ダート,1800m,晴,稍重,4,7,56,12.0,4,466,+2,0
1447,2,ダート,1800m,晴,稍重,5,8,54,29.1,5,450,-4,0
1448,2,ダート,1800m,晴,稍重,6,2,56,69.3,7,450,-2,0
1449,2,ダート,1800m,晴,稍重,7,9,56,97.2,8,450,-2,0
1450,2,ダート,1800m,晴,稍重,8,5,51,52.4,6,454,+10,0
1451,3,ダート,1400m,晴,稍重,1,14,56,1.9,1,452,0,110
1452,3,ダート,1400m,晴,稍重,2,1,54,19.9,6,438,-2,290
1453,3,ダート,1400m,晴,稍重,3,11,55,5.0,2,508,+4,140
1454,3,ダート,1400m,晴,稍重,4,15,54,30.5,8,470,-2,0
1455,3,ダート,1400m,晴,稍重,5,3,54,7.7,4,448,-2,0
1456,3,ダート,1400m,晴,稍重,6,4,54,63.8,9,428,-4,0
1457,3,ダート,1400m,晴,稍重,7,10,56,6.2,3,488,+4,0
1458,3,ダート,1400m,晴,稍重,8,2,56,97.2,11,528,-2,0
1459,3,ダート,1400m,晴,稍重,9,5,54,22.4,7,432,+2,0
1460,3,ダート,1400m,晴,稍重,10,12,54,345.7,15,470,-4,0
1461,3,ダート,1400m,晴,稍重,11,6,54,66.6,10,430,-6,0
1462,3,ダート,1400m,晴,稍重,12,13,56,296.9,14,446,+2,0
1463,3,ダート,1400m,晴,稍重,13,7,54,17.7,5,472,0,0
1464,3,ダート,1400m,晴,稍重,14,9,51,221.8,13,444,-10,0
1465,3,ダート,1400m,晴,稍重,15,8,56,106.5,12,466,+10,0
1466,4,ダート,1200m,晴,稍重,1,10,53,3.5,2,500,-4,130
1467,4,ダート,1200m,晴,稍重,2,12,56,8.1,3,448,+4,160
1468,4,ダート,1200m,晴,稍重,3,5,54,2.4,1,466,0,110
1469,4,ダート,1200m,晴,稍重,4,6,54,14.0,5,462,+6,0
1470,4,ダート,1200m,晴,稍重,5,2,51,15.0,6,442,-4,0
1471,4,ダート,1200m,晴,稍重,6,13,56,48.2,10,470,0,0
1472,4,ダート,1200m,晴,稍重,7,9,56,12.0,4,460,+6,0
1473,4,ダート,1200m,晴,稍重,8,11,54,326.2,15,446,+2,0
1474,4,ダート,1200m,晴,稍重,9,1,54,92.2,12,504,+4,0
1475,4,ダート,1200m,晴,稍重,10,14,56,51.8,11,496,+18,0
1476,4,ダート,1200m,晴,稍重,11,15,56,168.2,14,482,+4,0
1477,4,ダート,1200m,晴,稍重,12,3,56,20.5,8,444,0,0
1478,4,ダート,1200m,晴,稍重,13,7,56,22.3,9,472,+2,0
1479,4,ダート,1200m,晴,稍重,14,8,54,96.4,13,454,+6,0
1480,4,ダート,1200m,晴,稍重,15,4,56,20.1,7,454,+14,0
1481,5,芝,1600m,晴,良,1,11,56,12.1,5,446,0,280
1482,5,芝,1600m,晴,良,2,13,56,2.3,1,444,-12,130
1483,5,芝,1600m,晴,良,3,2,56,60.9,12,488,+8,"1,060"
1484,5,芝,1600m,晴,良,4,10,54,7.2,3,414,-4,0
1485,5,芝,1600m,晴,良,5,5,56,118.6,14,448,0,0
1486,5,芝,1600m,晴,良,6,15,54,43.7,8,466,0,0
1487,5,芝,1600m,晴,良,7,4,56,3.1,2,486,-4,0
1488,5,芝,1600m,晴,良,8,8,56,306.9,15,480,+2,0
1489,5,芝,1600m,晴,良,9,14,56,47.4,9,458,+6,0
1490,5,芝,1600m,晴,良,10,3,54,11.2,4,450,-4,0
1491,5,芝,1600m,晴,良,11,6,56,20.3,6,470,+16,0
1492,5,芝,1600m,晴,良,12,7,54,48.1,10,430,+6,0
1493,5,芝,1600m,晴,良,13,9,51,49.5,11,438,-2,0
1494,5,芝,1600m,晴,良,14,12,54,79.1,13,450,-2,0
1495,5,芝,1600m,晴,良,15,1,56,33.6,7,510,+8,0
1496,6,芝,2000m,晴,良,1,11,56,12.6,6,508,0,290
1497,6,芝,2000m,晴,良,2,13,56,4.1,2,474,0,170
1498,6,芝,2000m,晴,良,3,12,56,4.4,3,472,0,170
1499,6,芝,2000m,晴,良,4,1,54,3.8,1,442,0,0
1500,6,芝,2000m,晴,良,5,9,53,18.3,7,460,0,0
1501,6,芝,2000m,晴,良,6,6,54,5.5,4,456,0,0
1502,6,芝,2000m,晴,良,7,16,54,8.5,5,466,0,0
1503,6,芝,2000m,晴,良,8,3,56,138.2,11,502,0,0
1504,6,芝,2000m,晴,良,9,5,56,27.9,8,516,0,0
1505,6,芝,2000m,晴,良,10,4,53,408.2,16,452,0,0
1506,6,芝,2000m,晴,良,11,14,54,67.1,9,458,0,0
1507,6,芝,2000m,晴,良,12,15,56,259.5,14,502,0,0
1508,6,芝,2000m,晴,良,13,8,56,229.8,13,422,0,0
1509,6,芝,2000m,晴,良,14,2,53,354.4,15,466,0,0
1510,6,芝,2000m,晴,良,15,10,55,75.8,10,444,0,0
1511,6,芝,2000m,晴,良,16,7,56,148.1,12,462,0,0
1512,7,ダート,1400m,晴,稍重,1,12,57,4.6,3,474,+4,160
1513,7,ダート,1400m,晴,稍重,2,8,57,3.0,1,478,0,130
1514,7,ダート,1400m,晴,稍重,3,4,57,6.0,4,474,+4,160
1515,7,ダート,1400m,晴,稍重,4,11,57,4.4,2,480,+2,0
1516,7,ダート,1400m,晴,稍重,5,9,57,39.6,8,518,+4,0
1517,7,ダート,1400m,晴,稍重,6,5,57,67.9,10,464,+2,0
1518,7,ダート,1400m,晴,稍重,7,6,57,16.2,7,508,+2,0
1519,7,ダート,1400m,晴,稍重,8,3,57,10.9,6,502,-4,0
1520,7,ダート,1400m,晴,稍重,9,10,57,10.5,5,510,+16,0
1521,7,ダート,1400m,晴,稍重,10,1,57,79.4,11,476,+6,0
1522,7,ダート,1400m,晴,稍重,11,7,56,53.6,9,462,-3,0
1523,8,ダート,1800m,晴,稍重,1,6,57,2.2,1,506,-2,120
1524,8,ダート,1800m,晴,稍重,2,9,56,17.2,6,490,-2,290
1525,8,ダート,1800m,晴,稍重,3,12,57,4.7,2,458,-6,150
1526,8,ダート,1800m,晴,稍重,4,8,56,10.8,4,510,0,0
1527,8,ダート,1800m,晴,稍重,5,10,56,23.4,7,476,+2,0
1528,8,ダート,1800m,晴,稍重,6,13,56,31.6,10,466,-2,0
1529,8,ダート,1800m,晴,稍重,7,1,57,107.1,14,548,-1,0
1530,8,ダート,1800m,晴,稍重,8,3,56,74.6,13,478,+1,0
1531,8,ダート,1800m,晴,稍重,9,5,54,12.3,5,486,-2,0
1532,8,ダート,1800m,晴,稍重,10,14,56,8.4,3,486,+2,0
1533,8,ダート,1800m,晴,稍重,11,4,56,36.1,11,540,0,0
1534,8,ダート,1800m,晴,稍重,12,7,55,111.1,15,452,0,0
1535,8,ダート,1800m,晴,稍重,13,15,57,23.8,8,476,-2,0
1536,8,ダート,1800m,晴,稍重,14,11,56,26.8,9,468,-2,0
1537,8,ダート,1800m,晴,稍重,15,2,56,37.7,12,450,-1,0
1538,9,芝,2000m,曇,良,1,4,56,7.2,4,526,+4,210
1539,9,芝,2000m,曇,良,2,1,56,12.0,5,478,+4,250
1540,9,芝,2000m,曇,良,3,9,56,4.3,3,458,+16,180
1541,9,芝,2000m,曇,良,4,10,56,3.4,2,448,+16,0
1542,9,芝,2000m,曇,良,5,2,56,2.6,1,486,-4,0
1543,9,芝,2000m,曇,良,6,6,56,12.1,6,472,-6,0
1544,9,芝,2000m,曇,良,7,3,57,222.6,10,492,0,0
1545,9,芝,2000m,曇,良,8,7,54,87.2,9,458,-2,0
1546,9,芝,2000m,曇,良,9,5,55,32.4,7,472,-4,0
1547,9,芝,2000m,曇,良,10,8,55,78.7,8,464,0,0
1548,10,芝,外1600m,曇,良,1,10,54,3.7,2,462,-4,150
1549,10,芝,外1600m,曇,良,2,12,54,4.4,3,442,-2,180
1550,10,芝,外1600m,曇,良,3,7,54,13.9,5,442,0,310
1551,10,芝,外1600m,曇,良,4,11,54,2.9,1,460,-4,0
1552,10,芝,外1600m,曇,良,5,9,54,64.3,11,428,0,0
1553,10,芝,外1600m,曇,良,6,1,54,7.4,4,460,+4,0
1554,10,芝,外1600m,曇,良,7,4,54,94.9,12,470,0,0
1555,10,芝,外1600m,曇,良,8,5,54,51.6,9,412,0,0
1556,10,芝,外1600m,曇,良,9,8,54,56.7,10,468,-4,0
1557,10,芝,外1600m,曇,良,10,3,54,16.1,6,474,-6,0
1558,10,芝,外1600m,曇,良,11,6,54,17.5,7,466,-2,0
1559,10,芝,外1600m,曇,良,12,2,54,36.6,8,474,+2,0
1560,11,ダート,1900m,晴,稍重,1,1,56,9.2,5,530,+9,310
1561,11,ダート,1900m,晴,稍重,2,8,56,32.6,10,490,+18,820
1562,11,ダート,1900m,晴,稍重,3,9,56,3.4,1,528,+6,170
1563,11,ダート,1900m,晴,稍重,4,10,56,7.1,4,502,+4,0
1564,11,ダート,1900m,晴,稍重,5,14,55,15.1,6,534,+2,0
1565,11,ダート,1900m,晴,稍重,6,5,56,15.5,7,462,+2,0
1566,11,ダート,1900m,晴,稍重,7,11,58,46.8,13,520,+6,0
1567,11,ダート,1900m,晴,稍重,8,2,56,6.5,3,490,0,0
1568,11,ダート,1900m,晴,稍重,9,6,56,37.4,12,544,+4,0
1569,11,ダート,1900m,晴,稍重,10,7,56,35.6,11,526,+6,0
1570,11,ダート,1900m,晴,稍重,11,13,57,4.7,2,482,+4,0
1571,11,ダート,1900m,晴,稍重,12,16,55,21.8,9,470,+4,0
1572,11,ダート,1900m,晴,稍重,13,3,59,171.3,14,482,0,0
1573,11,ダート,1900m,晴,稍重,14,12,56,192.2,15,494,-4,0
1574,11,ダート,1900m,晴,稍重,15,4,56,366.6,16,554,+16,0
1575,11,ダート,1900m,晴,稍重,16,15,57,18.7,8,504,+6,0
1576,12,ダート,1200m,晴,稍重,1,4,57,2.7,1,502,-2,140
1577,12,ダート,1200m,晴,稍重,2,8,55,10.2,6,454,+4,260
1578,12,ダート,1200m,晴,稍重,3,10,56,37.7,10,504,+14,670
1579,12,ダート,1200m,晴,稍重,4,9,57,23.0,9,478,+4,0
1580,12,ダート,1200m,晴,稍重,5,5,54,37.9,11,490,-4,0
1581,12,ダート,1200m,晴,稍重,6,6,57,7.0,3,478,+6,0
1582,12,ダート,1200m,晴,稍重,7,7,57,7.8,4,504,+10,0
1583,12,ダート,1200m,晴,稍重,8,1,57,9.5,5,468,+2,0
1584,12,ダート,1200m,晴,稍重,9,2,54,20.9,8,452,+2,0
1585,12,ダート,1200m,晴,稍重,10,11,57,5.9,2,490,+16,0
1586,12,ダート,1200m,晴,稍重,11,12,57,89.4,13,494,+2,0
1587,12,ダート,1200m,晴,稍重,12,3,57,39.6,12,510,-4,0
1588,12,ダート,1200m,晴,稍重,13,13,55,16.5,7,478,-10,0
1589,12,ダート,1200m,晴,稍重,14,14,57,351.1,14,530,-2,0
1590,1,ダート,1800m,晴,稍重,1,8,56,2.4,1,490,0,120
1591,1,ダート,1800m,晴,稍重,2,11,56,13.7,5,486,+6,320
1592,1,ダート,1800m,晴,稍重,3,9,56,18.7,6,496,0,330
1593,1,ダート,1800m,晴,稍重,4,2,56,3.1,2,440,-2,0
1594,1,ダート,1800m,晴,稍重,5,4,56,10.0,4,476,+2,0
1595,1,ダート,1800m,晴,稍重,6,1,51,29.4,8,466,-4,0
1596,1,ダート,1800m,晴,稍重,7,6,56,136.8,12,486,-2,0
1597,1,ダート,1800m,晴,稍重,8,3,53,60.2,10,532,+2,0
1598,1,ダート,1800m,晴,稍重,9,5,56,29.3,7,486,-6,0
1599,1,ダート,1800m,晴,稍重,10,12,56,5.6,3,506,-2,0
1600,1,ダート,1800m,晴,稍重,11,7,54,82.5,11,458,-10,0
1601,2,ダート,1200m,晴,稍重,1,2,56,34.5,10,462,0,730
1602,2,ダート,1200m,晴,稍重,2,1,56,5.9,2,464,0,170
1603,2,ダート,1200m,晴,稍重,3,14,56,1.8,1,484,0,110
1604,2,ダート,1200m,晴,稍重,4,3,56,12.7,4,468,+2,0
1605,2,ダート,1200m,晴,稍重,5,12,56,13.4,5,462,-8,0
1606,2,ダート,1200m,晴,稍重,6,13,55,11.2,3,492,-6,0
1607,2,ダート,1200m,晴,稍重,7,16,55,23.9,9,480,0,0
1608,2,ダート,1200m,晴,稍重,8,11,56,14.6,7,484,0,0
1609,2,ダート,1200m,晴,稍重,9,7,54,155.6,13,444,-4,0
1610,2,ダート,1200m,晴,稍重,10,8,54,13.7,6,458,+4,0
1611,2,ダート,1200m,晴,稍重,11,9,54,214.5,14,476,0,0
1612,2,ダート,1200m,晴,稍重,12,6,55,19.7,8,468,+6,0
1613,2,ダート,1200m,晴,稍重,13,4,54,63.8,12,434,-6,0
1614,2,ダート,1200m,晴,稍重,14,15,53,255.7,15,424,0,0
1615,2,ダート,1200m,晴,稍重,15,5,56,62.3,11,412,-4,0
1616,2,ダート,1200m,晴,稍重,16,10,51,643.1,16,404,-4,0
1617,3,ダート,1800m,晴,稍重,1,10,53,20.6,9,494,0,550
1618,3,ダート,1800m,晴,稍重,2,7,56,6.2,2,512,0,250
1619,3,ダート,1800m,晴,稍重,3,8,56,18.8,8,514,0,550
1620,3,ダート,1800m,晴,稍重,4,13,56,11.9,7,500,0,0
1621,3,ダート,1800m,晴,稍重,5,11,54,6.4,3,480,0,0
1622,3,ダート,1800m,晴,稍重,6,5,53,3.0,1,458,0,0
1623,3,ダート,1800m,晴,稍重,7,1,54,43.5,12,440,0,0
1624,3,ダート,1800m,晴,稍重,8,12,56,8.4,4,490,0,0
1625,3,ダート,1800m,晴,稍重,9,3,56,9.1,5,516,0,0
1626,3,ダート,1800m,晴,稍重,10,14,53,11.9,6,488,0,0
1627,3,ダート,1800m,晴,稍重,11,4,56,30.2,11,530,0,0
1628,3,ダート,1800m,晴,稍重,12,9,56,223.8,14,464,0,0
1629,3,ダート,1800m,晴,稍重,13,6,56,25.0,10,518,0,0
1630,3,ダート,1800m,晴,稍重,14,2,54,99.8,13,490,0,0
1631,5,芝,2000m,晴,良,1,7,54,3.3,2,440,+2,120
1632,5,芝,2000m,晴,良,2,6,54,1.7,1,438,-4,110
1633,5,芝,2000m,晴,良,3,5,56,24.9,5,490,+4,240
1634,5,芝,2000m,晴,良,4,3,56,14.2,4,506,0,0
1635,5,芝,2000m,晴,良,5,10,56,25.8,6,476,+4,0
1636,5,芝,2000m,晴,良,6,1,53,72.7,8,470,+2,0
1637,5,芝,2000m,晴,良,7,9,56,115.6,10,452,-2,0
1638,5,芝,2000m,晴,良,8,11,56,41.8,7,462,0,0
1639,5,芝,2000m,晴,良,9,4,56,5.5,3,494,-12,0
1640,5,芝,2000m,晴,良,10,2,56,289.8,11,440,-8,0
1641,5,芝,2000m,晴,良,11,8,55,79.4,9,498,-2,0
1642,5,芝,2000m,晴,良,12,12,56,485.9,12,460,-4,0
1643,6,ダート,1200m,晴,良,1,12,57,12.1,6,534,-10,300
1644,6,ダート,1200m,晴,良,2,2,57,3.3,2,498,0,140
1645,6,ダート,1200m,晴,良,3,9,57,6.9,4,506,0,200
1646,6,ダート,1200m,晴,良,4,3,57,3.0,1,488,+2,0
1647,6,ダート,1200m,晴,良,5,4,57,33.0,7,540,+10,0
1648,6,ダート,1200m,晴,良,6,5,57,4.7,3,530,-4,0
1649,6,ダート,1200m,晴,良,7,1,55,64.1,8,460,-6,0
1650,6,ダート,1200m,晴,良,8,10,57,8.4,5,458,+2,0
1651,6,ダート,1200m,晴,良,9,8,54,469.1,12,414,-2,0
1652,6,ダート,1200m,晴,良,10,7,52,77.6,9,392,+4,0
1653,6,ダート,1200m,晴,良,11,11,57,155.6,10,524,0,0
1654,6,ダート,1200m,晴,良,12,6,55,166.9,11,470,-6,0
1655,7,芝,外2400m,晴,良,1,1,56,2.6,1,516,+6,140
1656,7,芝,外2400m,晴,良,2,2,57,8.5,5,512,+18,200
1657,7,芝,外2400m,晴,良,3,10,56,4.5,2,498,0,150
1658,7,芝,外2400m,晴,良,4,3,56,5.2,3,492,+2,0
1659,7,芝,外2400m,晴,良,5,4,56,17.7,7,464,0,0
1660,7,芝,外2400m,晴,良,6,5,57,39.9,8,450,+10,0
1661,7,芝,外2400m,晴,良,7,6,57,8.8,6,460,0,0
1662,7,芝,外2400m,晴,良,8,7,57,151.6,10,458,-6,0
1663,7,芝,外2400m,晴,良,9,8,52,126.0,9,510,-6,0
1664,7,芝,外2400m,晴,良,10,9,56,6.9,4,492,0,0
1665,8,ダート,1800m,晴,良,1,9,57,9.5,4,498,-2,340
1666,8,ダート,1800m,晴,良,2,11,56,11.2,5,516,+12,500
1667,8,ダート,1800m,晴,良,3,3,55,22.5,8,492,-2,700
1668,8,ダート,1800m,晴,良,4,13,57,7.5,3,492,+2,0
1669,8,ダート,1800m,晴,良,5,2,55,41.8,11,506,+8,0
1670,8,ダート,1800m,晴,良,6,6,56,6.0,2,464,0,0
1671,8,ダート,1800m,晴,良,7,1,56,31.4,10,512,-2,0
1672,8,ダート,1800m,晴,良,8,4,57,123.7,14,466,0,0
1673,8,ダート,1800m,晴,良,9,5,57,113.4,13,496,-12,0
1674,8,ダート,1800m,晴,良,10,8,55,29.8,9,470,+2,0
1675,8,ダート,1800m,晴,良,11,10,57,92.2,12,470,0,0
1676,8,ダート,1800m,晴,良,12,12,54,16.4,6,526,0,0
1677,8,ダート,1800m,晴,良,13,15,56,16.9,7,428,0,0
1678,8,ダート,1800m,晴,良,14,7,56,2.1,1,438,+2,0
1679,8,ダート,1800m,晴,良,15,14,57,247.6,15,474,+4,0
1680,9,芝,1200m,晴,良,1,7,53,8.1,4,482,0,180
1681,9,芝,1200m,晴,良,2,10,55,4.8,3,514,+4,140
1682,9,芝,1200m,晴,良,3,3,57,2.0,1,482,-10,110
1683,9,芝,1200m,晴,良,4,4,55,4.8,2,490,-4,0
1684,9,芝,1200m,晴,良,5,8,54,17.1,6,462,-6,0
1685,9,芝,1200m,晴,良,6,1,53,11.3,5,492,+2,0
1686,9,芝,1200m,晴,良,7,6,50,61.0,9,464,+2,0
1687,9,芝,1200m,晴,良,8,9,52,32.2,7,462,-8,0
1688,9,芝,1200m,晴,良,9,2,50,321.8,11,460,+4,0
1689,9,芝,1200m,晴,良,10,5,52,53.6,8,494,+4,0
1690,9,芝,1200m,晴,良,11,11,53,172.6,10,478,-6,0
1691,10,ダート,1400m,晴,良,1,6,57,3.1,2,516,+4,120
1692,10,ダート,1400m,晴,良,2,5,57,3.0,1,496,+2,130
1693,10,ダート,1400m,晴,良,3,8,55,6.5,4,468,+20,150
1694,10,ダート,1400m,晴,良,4,2,55,18.2,7,456,-2,0
1695,10,ダート,1400m,晴,良,5,1,57,35.4,8,462,+4,0
1696,10,ダート,1400m,晴,良,6,9,55,5.5,3,484,-2,0
1697,10,ダート,1400m,晴,良,7,10,57,66.9,9,502,0,0
1698,10,ダート,1400m,晴,良,8,3,57,73.4,10,526,+2,0
1699,10,ダート,1400m,晴,良,9,7,55,17.1,6,440,0,0
1700,10,ダート,1400m,晴,良,10,4,57,9.3,5,462,0,0
1701,11,芝,外1800m,晴,良,1,3,56,6.9,4,524,-2,190
1702,11,芝,外1800m,晴,良,2,8,56,3.4,2,444,+8,140
1703,11,芝,外1800m,晴,良,3,4,56,12.8,5,468,-6,250
1704,11,芝,外1800m,晴,良,4,5,56,36.4,7,440,-2,0
1705,11,芝,外1800m,晴,良,5,10,56,5.0,3,490,+14,0
1706,11,芝,外1800m,晴,良,6,1,56,81.6,9,440,0,0
1707,11,芝,外1800m,晴,良,7,2,56,235.3,10,490,+6,0
1708,11,芝,外1800m,晴,良,8,7,56,30.1,6,490,+16,0
1709,11,芝,外1800m,晴,良,9,9,56,2.2,1,472,-6,0
1710,11,芝,外1800m,晴,良,10,6,56,46.7,8,484,0,0
1711,12,芝,1200m,晴,良,1,10,55,4.5,2,460,0,140
1712,12,芝,1200m,晴,良,2,8,55,6.4,4,490,-4,170
1713,12,芝,1200m,晴,良,3,12,57,2.6,1,442,+2,120
1714,12,芝,1200m,晴,良,4,4,55,317.9,12,502,+4,0
1715,12,芝,1200m,晴,良,5,7,55,11.8,5,482,+2,0
1716,12,芝,1200m,晴,良,6,1,57,21.1,7,426,-2,0
1717,12,芝,1200m,晴,良,7,6,55,42.4,9,474,-2,0
1718,12,芝,1200m,晴,良,8,2,57,45.7,10,488,+6,0
1719,12,芝,1200m,晴,良,9,11,52,52.4,11,422,-4,0
1720,12,芝,1200m,晴,良,10,5,55,19.4,6,480,-4,0
1721,12,芝,1200m,晴,良,11,3,57,24.9,8,460,-6,0
1722,12,芝,1200m,晴,良,12,9,57,4.8,3,450,-4,0
1723,1,ダート,1800m,曇,良,1,12,54,4.3,2,494,-6,160
1724,1,ダート,1800m,曇,良,2,13,54,36.5,8,420,+4,700
1725,1,ダート,1800m,曇,良,3,2,53,6.1,3,438,0,220
1726,1,ダート,1800m,曇,良,4,16,54,2.4,1,462,+2,0
1727,1,ダート,1800m,曇,良,5,6,54,13.0,6,434,0,0
1728,1,ダート,1800m,曇,良,6,10,54,7.6,4,438,-6,0
1729,1,ダート,1800m,曇,良,7,7,54,173.1,12,444,+2,0
1730,1,ダート,1800m,曇,良,8,4,53,173.8,13,468,+4,0
1731,1,ダート,1800m,曇,良,9,8,54,213.8,14,470,-6,0
1732,1,ダート,1800m,曇,良,10,15,54,150.3,11,412,-12,0
1733,1,ダート,1800m,曇,良,11,5,54,31.2,7,448,0,0
1734,1,ダート,1800m,曇,良,12,9,54,8.1,5,486,+8,0
1735,1,ダート,1800m,曇,良,13,11,54,231.1,15,412,+10,0
1736,1,ダート,1800m,曇,良,14,1,54,109.7,10,460,-6,0
1737,1,ダート,1800m,曇,良,15,3,54,42.7,9,470,0,0
1738,2,ダート,1800m,曇,良,1,11,56,2.3,1,464,+2,120
1739,2,ダート,1800m,曇,良,2,2,56,13.4,4,492,+20,260
1740,2,ダート,1800m,曇,良,3,15,56,3.0,2,488,+2,110
1741,2,ダート,1800m,曇,良,4,4,56,21.3,6,466,0,0
1742,2,ダート,1800m,曇,良,5,1,54,5.1,3,448,+4,0
1743,2,ダート,1800m,曇,良,6,12,56,20.5,5,484,0,0
1744,2,ダート,1800m,曇,良,7,6,56,178.2,12,498,-10,0
1745,2,ダート,1800m,曇,良,8,5,54,81.0,10,476,-8,0
1746,2,ダート,1800m,曇,良,9,8,56,33.1,8,470,-8,0
1747,2,ダート,1800m,曇,良,10,9,56,23.7,7,524,+2,0
1748,2,ダート,1800m,曇,良,11,13,56,312.5,13,508,0,0
1749,2,ダート,1800m,曇,良,12,3,56,138.5,11,524,+6,0
1750,2,ダート,1800m,曇,良,13,10,55,384.9,15,436,-2,0
1751,2,ダート,1800m,曇,良,14,7,56,370.5,14,444,0,0
1752,2,ダート,1800m,曇,良,15,14,56,57.6,9,504,-2,0
1753,3,ダート,1400m,曇,良,1,1,56,16.8,7,508,0,240
1754,3,ダート,1400m,曇,良,2,4,56,1.7,1,426,0,110
1755,3,ダート,1400m,曇,良,3,2,56,4.6,2,448,+4,150
1756,3,ダート,1400m,曇,良,4,8,56,13.3,5,506,+2,0
1757,3,ダート,1400m,曇,良,5,5,56,50.5,8,516,+4,0
1758,3,ダート,1400m,曇,良,6,9,54,70.7,10,406,-2,0
1759,3,ダート,1400m,曇,良,7,12,56,55.5,9,450,+2,0
1760,3,ダート,1400m,曇,良,8,14,53,718.4,16,464,0,0
1761,3,ダート,1400m,曇,良,9,3,54,14.0,6,434,-2,0
1762,3,ダート,1400m,曇,良,10,10,56,10.2,3,514,-6,0
1763,3,ダート,1400m,曇,良,11,7,55,469.8,13,448,-10,0
1764,3,ダート,1400m,曇,良,12,6,56,162.2,11,464,+2,0
1765,3,ダート,1400m,曇,良,13,13,56,11.0,4,484,0,0
1766,3,ダート,1400m,曇,良,14,16,53,536.4,15,454,-6,0
1767,3,ダート,1400m,曇,良,15,15,54,298.0,12,456,-4,0
1768,3,ダート,1400m,曇,良,16,11,54,530.4,14,422,-2,0
1769,5,芝,外1800m,雨,良,1,13,56,1.9,1,520,0,110
1770,5,芝,外1800m,雨,良,2,3,56,2.7,2,474,0,110
1771,5,芝,外1800m,雨,良,3,12,56,5.4,3,520,-4,130
1772,5,芝,外1800m,雨,良,4,10,56,64.4,8,468,-2,0
1773,5,芝,外1800m,雨,良,5,8,56,46.9,6,472,+2,0
1774,5,芝,外1800m,雨,良,6,7,56,50.5,7,474,-2,0
1775,5,芝,外1800m,雨,良,7,14,54,30.2,5,476,0,0
1776,5,芝,外1800m,雨,良,8,4,54,235.4,10,446,0,0
1777,5,芝,外1800m,雨,良,9,6,56,12.7,4,460,-4,0
1778,5,芝,外1800m,雨,良,10,9,56,553.1,13,452,-2,0
1779,5,芝,外1800m,雨,良,11,2,54,166.3,9,428,-8,0
1780,5,芝,外1800m,雨,良,12,11,56,399.0,12,488,-8,0
1781,5,芝,外1800m,雨,良,13,5,56,368.1,11,444,-6,0
1782,5,芝,外1800m,雨,良,14,1,55,605.9,14,458,0,0
1783,6,ダート,1400m,雨,稍重,1,6,54,12.5,6,462,0,380
1784,6,ダート,1400m,雨,稍重,2,1,56,46.0,12,488,0,"1,570"
1785,6,ダート,1400m,雨,稍重,3,5,56,29.6,9,440,0,800
1786,6,ダート,1400m,雨,稍重,4,14,56,7.1,4,494,0,0
1787,6,ダート,1400m,雨,稍重,5,4,53,6.5,3,416,0,0
1788,6,ダート,1400m,雨,稍重,6,13,54,4.0,1,460,0,0
1789,6,ダート,1400m,雨,稍重,7,8,54,63.3,14,458,0,0
1790,6,ダート,1400m,雨,稍重,8,11,56,7.8,5,490,0,0
1791,6,ダート,1400m,雨,稍重,9,3,54,43.1,11,408,0,0
1792,6,ダート,1400m,雨,稍重,10,2,54,106.6,16,454,0,0
1793,6,ダート,1400m,雨,稍重,11,12,55,4.3,2,512,0,0
1794,6,ダート,1400m,雨,稍重,12,15,56,23.1,8,424,0,0
