,レース,芝ダ,距離,天候,馬場,着順,馬番,斤量,単勝,人気,馬体重,増減,複勝
393,5,芝,1200m,曇,良,14,13,51,13.0,6,394,-10,0
394,5,芝,1200m,曇,良,15,14,53,203.4,15,366,-6,0
395,5,芝,1200m,曇,良,16,9,56,278.6,16,418,-12,0
396,6,芝,2000m,曇,良,1,5,53,9.9,4,470,-6,320
397,6,芝,2000m,曇,良,2,10,53,2.4,1,508,0,140
398,6,芝,2000m,曇,良,3,13,51,10.7,5,450,+2,320
399,6,芝,2000m,曇,良,4,14,51,6.7,3,438,-2,0
400,6,芝,2000m,曇,良,5,11,53,12.9,6,478,-4,0
401,6,芝,2000m,曇,良,6,4,56,24.7,8,482,0,0
402,6,芝,2000m,曇,良,7,9,55,4.5,2,444,-4,0
403,6,芝,2000m,曇,良,8,15,55,28.4,10,448,-14,0
404,6,芝,2000m,曇,良,9,7,53,70.2,12,444,-14,0
405,6,芝,2000m,曇,良,10,16,53,273.5,16,378,-14,0
406,6,芝,2000m,曇,良,11,1,53,23.7,7,418,-2,0
407,6,芝,2000m,曇,良,12,3,54,247.3,15,446,-6,0
408,6,芝,2000m,曇,良,13,6,53,232.7,14,454,-10,0
409,6,芝,2000m,曇,良,14,2,54,27.7,9,424,-8,0
410,6,芝,2000m,曇,良,15,8,54,64.8,11,458,0,0
411,6,芝,2000m,曇,良,16,12,56,232.3,13,518,0,0
412,7,ダート,1700m,曇,良,1,14,52,10.7,7,434,-2,450
413,7,ダート,1700m,曇,良,2,2,55,6.2,4,538,+8,280
414,7,ダート,1700m,曇,良,3,5,55,36.2,9,446,0,900
415,7,ダート,1700m,曇,良,4,7,55,5.6,3,464,-4,0
416,7,ダート,1700m,曇,良,5,12,52,8.6,5,434,-10,0
417,7,ダート,1700m,曇,良,6,11,55,9.5,6,488,-4,0
418,7,ダート,1700m,曇,良,7,9,55,5.4,2,500,-2,0
419,7,ダート,1700m,曇,良,8,13,52,75.3,10,484,+2,0
420,7,ダート,1700m,曇,良,9,1,54,114.0,11,482,-2,0
421,7,ダート,1700m,曇,良,10,8,52,184.3,13,466,-18,0
422,7,ダート,1700m,曇,良,11,6,55,178.0,12,486,+2,0
423,7,ダート,1700m,曇,良,12,15,55,3.4,1,488,+4,0
424,7,ダート,1700m,曇,良,13,4,55,249.4,14,412,-4,0
425,7,ダート,1700m,曇,良,14,3,55,17.9,8,468,-6,0
426,7,ダート,1700m,曇,良,15,10,55,284.9,15,512,-2,0
427,8,芝,1200m,曇,良,1,1,55,8.2,4,440,+4,270
428,8,芝,1200m,曇,良,2,4,57,4.5,2,456,-8,190
429,8,芝,1200m,曇,良,3,2,55,4.5,1,422,-8,160
430,8,芝,1200m,曇,良,4,11,55,13.3,6,458,0,0
431,8,芝,1200m,曇,良,5,8,55,15.7,8,460,+2,0
432,8,芝,1200m,曇,良,6,9,54,96.3,14,500,-8,0
433,8,芝,1200m,曇,良,7,16,55,21.4,10,486,-18,0
434,8,芝,1200m,曇,良,8,12,52,14.4,7,430,-14,0
435,8,芝,1200m,曇,良,9,10,54,28.8,12,436,-12,0
436,8,芝,1200m,曇,良,10,14,57,11.9,5,450,-3,0
437,8,芝,1200m,曇,良,11,5,56,68.5,13,492,+2,0
438,8,芝,1200m,曇,良,12,15,55,148.6,16,438,+2,0
439,8,芝,1200m,曇,良,13,13,52,22.5,11,404,-12,0
440,8,芝,1200m,曇,良,14,7,55,18.6,9,392,-12,0
441,8,芝,1200m,曇,良,15,3,52,126.7,15,456,+22,0
442,9,ダート,1700m,曇,良,1,3,57,5.1,2,490,+4,190
443,9,ダート,1700m,曇,良,2,5,57,13.5,6,474,-12,320
444,9,ダート,1700m,曇,良,3,2,57,22.4,7,478,0,440
445,9,ダート,1700m,曇,良,4,9,57,5.6,3,530,0,0
446,9,ダート,1700m,曇,良,5,1,56,24.2,8,482,-16,0
447,9,ダート,1700m,曇,良,6,8,54,77.7,14,496,0,0
448,9,ダート,1700m,曇,良,7,7,57,12.3,5,512,-6,0
449,9,ダート,1700m,曇,良,8,12,57,39.9,11,464,0,0
450,9,ダート,1700m,曇,良,9,15,57,5.6,4,508,+10,0
451,9,ダート,1700m,曇,良,10,4,57,26.6,10,482,0,0
452,9,ダート,1700m,曇,良,11,11,57,3.2,1,524,-8,0
453,9,ダート,1700m,曇,良,12,10,57,90.3,15,446,-12,0
454,9,ダート,1700m,曇,良,13,6,57,65.9,12,490,0,0
455,9,ダート,1700m,曇,良,14,14,54,24.6,9,456,-7,0
456,9,ダート,1700m,曇,良,15,13,55,72.2,13,456,-12,0
457,10,芝,1200m,曇,良,1,8,56,1.9,1,466,-10,130
458,10,芝,1200m,曇,良,2,10,56,48.3,10,450,+2,"1,010"
459,10,芝,1200m,曇,良,3,2,54,78.2,14,492,0,"1,060"
460,10,芝,1200m,曇,良,4,13,54,4.9,2,470,+2,0
461,10,芝,1200m,曇,良,5,12,54,40.3,9,428,0,0
462,10,芝,1200m,曇,良,6,7,54,53.7,12,468,+2,0
463,10,芝,1200m,曇,良,7,4,56,53.2,11,508,-2,0
464,10,芝,1200m,曇,良,8,5,56,217.4,16,408,+2,0
465,10,芝,1200m,曇,良,9,6,54,61.6,13,460,-4,0
466,10,芝,1200m,曇,良,10,11,54,8.3,3,486,-2,0
467,10,芝,1200m,曇,良,11,15,54,21.6,6,448,-4,0
468,10,芝,1200m,曇,良,12,16,56,35.4,8,442,-6,0
469,10,芝,1200m,曇,良,13,1,56,111.3,15,490,-2,0
470,10,芝,1200m,曇,良,14,9,56,13.9,5,456,-6,0
471,10,芝,1200m,曇,良,15,14,54,10.4,4,460,0,0
472,10,芝,1200m,曇,良,16,3,54,26.5,7,452,-10,0
473,11,ダート,1150m,曇,良,1,14,55,4.6,2,440,-4,200
474,11,ダート,1150m,曇,良,2,10,57,5.3,3,510,-6,170
475,11,ダート,1150m,曇,良,3,11,57,36.5,9,450,+10,820
476,11,ダート,1150m,曇,良,4,15,55,20.8,7,472,-2,0
477,11,ダート,1150m,曇,良,5,4,57,3.6,1,474,-4,0
478,11,ダート,1150m,曇,良,6,2,55,58.3,11,404,-12,0
479,11,ダート,1150m,曇,良,7,13,55,87.3,13,462,-4,0
480,11,ダート,1150m,曇,良,8,8,57,33.2,8,484,-2,0
481,11,ダート,1150m,曇,良,9,7,55,11.0,6,442,-16,0
482,11,ダート,1150m,曇,良,9,16,55,54.7,10,470,+2,0
483,11,ダート,1150m,曇,良,11,9,57,7.0,5,508,+8,0
484,11,ダート,1150m,曇,良,12,1,57,6.5,4,496,+4,0
485,11,ダート,1150m,曇,良,13,6,55,73.2,12,468,0,0
486,11,ダート,1150m,曇,良,14,3,55,92.0,14,454,-2,0
487,11,ダート,1150m,曇,良,15,5,55,155.0,16,438,0,0
488,12,芝,2000m,曇,良,1,1,57,5.3,3,476,-4,160
489,12,芝,2000m,曇,良,2,6,57,2.7,1,478,+10,120
490,12,芝,2000m,曇,良,3,7,57,3.9,2,488,-2,130
491,12,芝,2000m,曇,良,4,4,57,9.2,5,442,-20,0
492,12,芝,2000m,曇,良,5,9,57,8.2,4,452,-10,0
493,12,芝,2000m,曇,良,6,11,55,22.2,8,452,-4,0
494,12,芝,2000m,曇,良,7,5,57,17.6,7,444,-6,0
495,12,芝,2000m,曇,良,8,8,55,14.1,6,470,-2,0
496,12,芝,2000m,曇,良,9,3,55,205.6,11,418,+6,0
497,12,芝,2000m,曇,良,10,2,55,188.6,10,454,-4,0
498,12,芝,2000m,曇,良,11,10,57,27.0,9,460,0,0
499,1,ダート,1150m,曇,稍重,1,10,56,3.4,2,490,-2,130
500,1,ダート,1150m,曇,稍重,2,2,53,9.4,4,428,-2,190
501,1,ダート,1150m,曇,稍重,3,14,54,2.2,1,440,0,120
502,1,ダート,1150m,曇,稍重,4,12,53,11.7,6,478,-2,0
503,1,ダート,1150m,曇,稍重,5,16,54,200.9,13,438,-2,0
504,1,ダート,1150m,曇,稍重,6,8,54,180.0,12,406,-4,0
505,1,ダート,1150m,曇,稍重,7,9,52,138.4,11,406,0,0
506,1,ダート,1150m,曇,稍重,8,5,53,137.2,10,464,+8,0
507,1,ダート,1150m,曇,稍重,9,1,54,266.0,14,424,-4,0
508,1,ダート,1150m,曇,稍重,10,15,53,8.9,3,484,-6,0
509,1,ダート,1150m,曇,稍重,11,3,54,11.0,5,432,-8,0
510,1,ダート,1150m,曇,稍重,12,13,54,31.5,7,404,-2,0
511,1,ダート,1150m,曇,稍重,13,11,53,33.7,9,424,0,0
512,1,ダート,1150m,曇,稍重,14,4,54,285.4,15,454,+10,0
513,1,ダート,1150m,曇,稍重,15,7,54,31.9,8,420,-4,0
514,1,ダート,1150m,曇,稍重,16,6,51,315.2,16,442,-6,0
515,2,芝,1200m,曇,稍重,1,3,53,2.1,1,452,+10,130
516,2,芝,1200m,曇,稍重,2,1,54,22.9,9,436,-4,500
517,2,芝,1200m,曇,稍重,3,14,51,12.5,5,462,+6,390
518,2,芝,1200m,曇,稍重,4,11,52,14.7,6,406,-2,0
519,2,芝,1200m,曇,稍重,5,2,54,19.4,8,418,+4,0
520,2,芝,1200m,曇,稍重,6,16,54,6.9,3,388,0,0
521,2,芝,1200m,曇,稍重,7,9,54,40.8,11,458,-4,0
522,2,芝,1200m,曇,稍重,8,7,53,27.2,10,474,-8,0
523,2,芝,1200m,曇,稍重,9,13,54,6.7,2,488,-10,0
524,2,芝,1200m,曇,稍重,10,15,54,73.5,12,428,0,0
525,2,芝,1200m,曇,稍重,11,5,51,268.2,16,430,+4,0
526,2,芝,1200m,曇,稍重,12,10,55,246.3,15,412,-8,0
527,2,芝,1200m,曇,稍重,13,6,56,127.3,13,504,0,0
528,2,芝,1200m,曇,稍重,14,8,54,11.6,4,404,-14,0
529,2,芝,1200m,曇,稍重,15,12,55,144.3,14,424,0,0
530,2,芝,1200m,曇,稍重,16,4,51,18.2,7,426,0,0
531,3,ダート,1700m,曇,稍重,1,4,51,2.4,1,454,-2,130
532,3,ダート,1700m,曇,稍重,2,14,52,33.9,8,446,-4,420
533,3,ダート,1700m,曇,稍重,3,9,54,6.3,3,466,-4,160
534,3,ダート,1700m,曇,稍重,4,6,54,21.5,7,462,-20,0
535,3,ダート,1700m,曇,稍重,5,15,51,238.3,15,458,+14,0
536,3,ダート,1700m,曇,稍重,6,2,54,16.4,6,452,-2,0
537,3,ダート,1700m,曇,稍重,7,10,54,188.0,14,450,-14,0
538,3,ダート,1700m,曇,稍重,8,13,54,36.9,10,420,-10,0
539,3,ダート,1700m,曇,稍重,9,1,51,36.1,9,468,0,0
540,3,ダート,1700m,曇,稍重,10,7,54,7.9,4,500,0,0
541,3,ダート,1700m,曇,稍重,11,11,54,123.6,12,420,-12,0
542,3,ダート,1700m,曇,稍重,12,8,54,10.0,5,460,-8,0
543,3,ダート,1700m,曇,稍重,13,3,54,4.1,2,452,-4,0
544,3,ダート,1700m,曇,稍重,14,12,53,168.6,13,482,0,0
545,3,ダート,1700m,曇,稍重,15,5,51,94.9,11,458,0,0
546,6,ダート,1700m,曇,稍重,1,7,56,12.0,4,468,-8,250
547,6,ダート,1700m,曇,稍重,2,14,56,2.3,1,470,-8,120
548,6,ダート,1700m,曇,稍重,3,12,53,6.7,3,510,-2,250
549,6,ダート,1700m,曇,稍重,4,5,56,20.7,8,478,0,0
550,6,ダート,1700m,曇,稍重,5,4,54,4.3,2,460,-6,0
551,6,ダート,1700m,曇,稍重,6,13,54,16.0,6,428,+6,0
552,6,ダート,1700m,曇,稍重,7,9,54,52.9,11,442,0,0
553,6,ダート,1700m,曇,稍重,8,11,53,154.9,14,466,+2,0
554,6,ダート,1700m,曇,稍重,9,15,54,15.5,5,432,-16,0
555,6,ダート,1700m,曇,稍重,10,3,55,77.8,13,448,0,0
556,6,ダート,1700m,曇,稍重,11,10,54,17.9,7,482,0,0
557,6,ダート,1700m,曇,稍重,12,1,56,46.7,10,454,+2,0
558,6,ダート,1700m,曇,稍重,13,8,53,20.9,9,480,0,0
559,6,ダート,1700m,曇,稍重,14,6,56,64.6,12,494,+8,0
560,6,ダート,1700m,曇,稍重,15,2,56,156.8,15,468,0,0
561,7,芝,1800m,曇,稍重,1,3,55,35.9,10,482,+8,730
562,7,芝,1800m,曇,稍重,2,10,55,15.1,8,536,-8,490
563,7,芝,1800m,曇,稍重,3,7,52,4.0,2,418,-8,210
564,7,芝,1800m,曇,稍重,4,15,55,178.1,15,506,-6,0
565,7,芝,1800m,曇,稍重,5,14,54,10.7,4,450,+2,0
566,7,芝,1800m,曇,稍重,6,1,55,3.4,1,428,0,0
567,7,芝,1800m,曇,稍重,7,13,55,52.1,12,402,-14,0
568,7,芝,1800m,曇,稍重,8,12,53,63.4,13,458,+20,0
569,7,芝,1800m,曇,稍重,9,5,54,45.8,11,428,+6,0
570,7,芝,1800m,曇,稍重,10,8,52,12.7,6,458,+4,0
571,7,芝,1800m,曇,稍重,11,9,55,18.0,9,458,-14,0
572,7,芝,1800m,曇,稍重,12,4,55,6.1,3,476,0,0
573,7,芝,1800m,曇,稍重,13,6,55,14.5,7,466,+16,0
574,7,芝,1800m,曇,稍重,14,2,55,11.6,5,458,+8,0
575,7,芝,1800m,曇,稍重,15,16,52,191.0,16,474,-8,0
576,7,芝,1800m,曇,稍重,16,11,52,177.0,14,438,+2,0
577,8,ダート,1700m,曇,良,1,14,54,4.3,2,532,-10,190
578,8,ダート,1700m,曇,良,2,11,54,27.1,11,476,0,610
579,8,ダート,1700m,曇,良,3,9,56,5.3,3,474,-8,230
580,8,ダート,1700m,曇,良,4,1,55,16.4,7,470,-4,0
581,8,ダート,1700m,曇,良,5,13,57,76.7,13,468,-6,0
582,8,ダート,1700m,曇,良,6,7,54,11.0,5,508,+22,0
583,8,ダート,1700m,曇,良,7,15,52,6.3,4,430,-6,0
584,8,ダート,1700m,曇,良,8,10,56,14.9,6,540,+2,0
585,8,ダート,1700m,曇,良,9,6,54,3.7,1,482,-6,0
586,8,ダート,1700m,曇,良,10,2,54,26.6,10,496,-4,0
587,8,ダート,1700m,曇,良,11,12,57,121.4,14,524,-8,0
588,8,ダート,1700m,曇,良,12,4,54,26.4,9,502,-12,0
589,8,ダート,1700m,曇,良,13,5,57,25.6,8,472,0,0
590,8,ダート,1700m,曇,良,14,3,55,171.6,15,488,+4,0
591,9,ダート,1150m,曇,良,1,2,54,6.7,3,488,-2,240
592,9,ダート,1150m,曇,良,2,10,57,26.5,9,522,-2,520
593,9,ダート,1150m,曇,良,3,5,54,15.5,6,488,-10,380
594,9,ダート,1150m,曇,良,4,16,57,15.9,7,486,-4,0
595,9,ダート,1150m,曇,良,5,8,55,10.8,4,436,+6,0
596,9,ダート,1150m,曇,良,6,6,52,42.6,13,430,0,0
597,9,ダート,1150m,曇,良,7,11,57,37.8,11,478,-6,0
598,9,ダート,1150m,曇,良,8,15,57,73.1,14,476,+12,0
599,9,ダート,1150m,曇,良,9,1,55,40.9,12,480,+4,0
600,9,ダート,1150m,曇,良,10,3,56,3.1,1,476,-8,0
601,9,ダート,1150m,曇,良,11,4,52,15.1,5,436,-8,0
602,9,ダート,1150m,曇,良,12,13,56,187.2,16,490,+16,0
603,10,芝,1200m,曇,良,1,2,57,48.0,13,488,-4,"1,150"
604,10,芝,1200m,曇,良,2,4,57,35.7,11,420,-4,"1,020"
605,10,芝,1200m,曇,良,3,16,57,36.8,12,486,+4,"1,070"
606,10,芝,1200m,曇,良,4,1,57,17.3,5,480,+2,0
607,10,芝,1200m,曇,良,5,13,57,48.6,14,476,-4,0
608,10,芝,1200m,曇,良,6,5,55,17.6,6,440,-8,0
609,10,芝,1200m,曇,良,7,10,55,19.4,7,454,-4,0
610,10,芝,1200m,曇,良,8,9,57,6.9,3,472,-8,0
611,10,芝,1200m,曇,良,9,3,57,7.1,4,460,-2,0
612,10,芝,1200m,曇,良,10,14,55,51.0,15,446,-2,0
613,10,芝,1200m,曇,良,11,6,55,25.1,9,448,+4,0
614,10,芝,1200m,曇,良,12,8,57,24.0,8,466,-4,0
615,10,芝,1200m,曇,良,13,11,57,4.1,2,502,-4,0
616,10,芝,1200m,曇,良,14,12,55,3.0,1,464,-2,0
617,10,芝,1200m,曇,良,15,15,57,32.4,10,460,-6,0
618,10,芝,1200m,曇,良,16,7,55,211.6,16,436,-2,0
619,11,芝,2000m,曇,良,1,10,54,8.0,5,506,+4,280
620,11,芝,2000m,曇,良,2,8,55,5.2,1,454,-6,240
621,11,芝,2000m,曇,良,3,12,54,19.5,10,468,-6,590
622,11,芝,2000m,曇,良,4,7,54,10.7,6,510,-16,0
623,11,芝,2000m,曇,良,5,4,52,145.8,16,478,0,0
624,11,芝,2000m,曇,良,6,1,54,13.5,8,518,-10,0
625,11,芝,2000m,曇,良,7,14,55,7.0,3,496,+4,0
626,11,芝,2000m,曇,良,8,16,54,6.2,2,478,0,0
627,11,芝,2000m,曇,良,9,11,56,7.7,4,464,-6,0
628,11,芝,2000m,曇,良,10,6,54,12.4,7,452,0,0
629,11,芝,2000m,曇,良,11,15,56,55.3,15,504,+6,0
630,11,芝,2000m,曇,良,12,5,53,19.2,9,466,-4,0
631,11,芝,2000m,曇,良,13,2,54,52.6,14,522,-4,0
632,11,芝,2000m,曇,良,14,9,55,25.3,11,470,+2,0
633,11,芝,2000m,曇,良,15,13,55,25.4,12,506,-4,0
634,11,芝,2000m,曇,良,16,3,54,32.5,13,494,-8,0
635,12,芝,2600m,曇,良,1,7,57,12.0,6,482,-6,280
636,12,芝,2600m,曇,良,2,4,57,2.5,1,458,-8,120
637,12,芝,2600m,曇,良,3,2,57,5.2,3,462,-12,170
638,12,芝,2600m,曇,良,4,1,57,5.3,4,480,-2,0
639,12,芝,2600m,曇,良,5,8,57,10.5,5,518,0,0
640,12,芝,2600m,曇,良,6,5,55,14.7,7,418,-10,0
641,12,芝,2600m,曇,良,7,6,55,4.4,2,468,+2,0
642,12,芝,2600m,曇,良,8,3,55,117.5,8,414,-6,0
643,1,ダート,1150m,晴,良,1,3,54,1.8,1,466,-6,110
644,1,ダート,1150m,晴,良,2,16,56,3.9,2,492,-6,110
645,1,ダート,1150m,晴,良,3,13,51,8.3,3,426,0,150
646,1,ダート,1150m,晴,良,4,2,54,13.6,5,464,0,0
647,1,ダート,1150m,晴,良,5,10,53,17.6,6,470,-4,0
648,1,ダート,1150m,晴,良,6,1,54,23.2,7,450,0,0
649,1,ダート,1150m,晴,良,7,15,53,41.1,8,474,0,0
650,1,ダート,1150m,晴,良,8,9,51,12.9,4,460,+4,0
651,1,ダート,1150m,晴,良,9,8,54,239.9,16,426,0,0
652,1,ダート,1150m,晴,良,10,7,56,132.9,13,462,-4,0
653,1,ダート,1150m,晴,良,11,12,53,234.6,14,452,-16,0
654,1,ダート,1150m,晴,良,12,11,56,127.8,12,462,-2,0
655,1,ダート,1150m,晴,良,13,5,56,115.5,11,502,0,0
656,1,ダート,1150m,晴,良,14,4,51,66.8,9,398,-4,0
657,1,ダート,1150m,晴,良,15,6,56,78.1,10,526,+10,0
658,1,ダート,1150m,晴,良,16,14,51,237.6,15,460,+2,0
659,2,芝,1200m,晴,良,1,4,53,25.1,6,458,-2,360
660,2,芝,1200m,晴,良,2,11,54,3.6,2,460,-4,140
661,2,芝,1200m,晴,良,3,13,56,2.6,1,468,-2,130
662,2,芝,1200m,晴,良,4,12,56,45.4,8,452,-4,0
663,2,芝,1200m,晴,良,5,6,56,5.8,3,490,+18,0
664,2,芝,1200m,晴,良,6,7,55,170.8,13,464,+4,0
665,2,芝,1200m,晴,良,7,5,51,7.0,4,432,-6,0
666,2,芝,1200m,晴,良,8,15,54,7.8,5,474,-4,0
667,2,芝,1200m,晴,良,9,1,56,47.7,9,400,-12,0
668,2,芝,1200m,晴,良,10,3,54,40.6,7,432,-8,0
669,2,芝,1200m,晴,良,11,9,54,195.1,15,402,-12,0
670,2,芝,1200m,晴,良,12,2,54,92.8,11,422,-8,0
671,2,芝,1200m,晴,良,13,14,55,176.2,14,448,+2,0
672,2,芝,1200m,晴,良,14,10,53,100.8,12,416,0,0
673,2,芝,1200m,晴,良,15,8,51,86.8,10,400,-4,0
674,2,芝,1200m,晴,良,16,16,51,198.6,16,436,+16,0
675,3,ダート,1700m,晴,良,1,9,56,1.6,1,510,-4,110
676,3,ダート,1700m,晴,良,2,12,56,6.8,2,504,-8,160
677,3,ダート,1700m,晴,良,3,13,53,9.1,3,436,-6,220
678,3,ダート,1700m,晴,良,4,6,56,9.5,4,446,+2,0
679,3,ダート,1700m,晴,良,5,8,56,12.4,5,504,+2,0
680,3,ダート,1700m,晴,良,6,4,56,13.8,6,456,+4,0
681,3,ダート,1700m,晴,良,7,14,56,258.4,13,478,-4,0
682,3,ダート,1700m,晴,良,8,11,56,436.4,14,514,-4,0
683,3,ダート,1700m,晴,良,9,2,56,211.2,12,516,0,0
684,3,ダート,1700m,晴,良,10,7,51,118.1,11,442,-2,0
685,3,ダート,1700m,晴,良,11,3,54,29.1,8,498,+2,0
686,3,ダート,1700m,晴,良,12,5,56,109.1,10,494,-4,0
687,3,ダート,1700m,晴,良,13,15,56,437.6,15,494,-6,0
688,3,ダート,1700m,晴,良,14,1,56,19.8,7,462,-2,0
689,3,ダート,1700m,晴,良,15,10,56,38.9,9,510,+2,0
690,6,ダート,1700m,晴,良,1,8,55,5.0,2,488,-10,200
691,6,ダート,1700m,晴,良,2,9,57,10.6,5,510,-6,340
692,6,ダート,1700m,晴,良,3,13,56,16.6,7,506,-2,380
693,6,ダート,1700m,晴,良,4,3,54,26.3,9,486,0,0
694,6,ダート,1700m,晴,良,5,10,57,8.4,3,464,0,0
695,6,ダート,1700m,晴,良,6,11,54,9.9,4,516,-10,0
696,6,ダート,1700m,晴,良,7,6,57,2.0,1,464,-2,0
697,6,ダート,1700m,晴,良,8,14,57,97.6,11,476,-2,0
698,6,ダート,1700m,晴,良,9,1,57,164.2,12,498,-4,0
699,6,ダート,1700m,晴,良,10,5,57,23.8,8,484,-8,0
700,6,ダート,1700m,晴,良,11,4,57,31.4,10,456,-18,0
701,6,ダート,1700m,晴,良,12,12,52,209.8,13,516,+4,0
702,6,ダート,1700m,晴,良,13,7,55,270.2,14,420,+4,0
703,6,ダート,1700m,晴,良,14,2,57,16.0,6,508,-8,0
704,7,芝,2000m,晴,良,1,13,56,6.8,4,450,+2,190
705,7,芝,2000m,晴,良,2,4,56,5.9,3,452,0,190
706,7,芝,2000m,晴,良,3,7,56,40.8,12,438,+2,850
707,7,芝,2000m,晴,良,4,14,53,9.5,5,452,-12,0
708,7,芝,2000m,晴,良,5,10,56,46.8,13,454,-10,0
709,7,芝,2000m,晴,良,6,3,56,4.5,1,490,-4,0
710,7,芝,2000m,晴,良,7,2,56,15.5,7,434,-10,0
711,7,芝,2000m,晴,良,8,5,54,5.6,2,410,-18,0
712,7,芝,2000m,晴,良,9,8,53,61.8,14,440,-16,0
713,7,芝,2000m,晴,良,10,15,54,12.3,6,422,-18,0
714,7,芝,2000m,晴,良,11,12,54,22.3,10,426,-4,0
715,7,芝,2000m,晴,良,12,9,54,16.0,8,458,-2,0
716,7,芝,2000m,晴,良,13,16,56,22.7,11,492,0,0
717,7,芝,2000m,晴,良,14,1,53,202.3,16,474,-2,0
718,7,芝,2000m,晴,良,15,11,54,16.1,9,472,+20,0
719,7,芝,2000m,晴,良,16,6,56,109.3,15,450,+2,0
720,8,ダート,1150m,晴,良,1,10,55,6.4,2,458,-6,200
721,8,ダート,1150m,晴,良,2,2,55,2.0,1,492,-6,120
722,8,ダート,1150m,晴,良,3,16,55,14.1,6,474,-4,280
723,8,ダート,1150m,晴,良,4,13,55,11.2,4,458,-4,0
724,8,ダート,1150m,晴,良,5,15,55,67.6,11,458,-2,0
725,8,ダート,1150m,晴,良,6,12,55,28.6,9,474,-4,0
726,8,ダート,1150m,晴,良,7,9,55,15.7,7,484,-6,0
727,8,ダート,1150m,晴,良,8,8,52,11.3,5,420,+6,0
728,8,ダート,1150m,晴,良,9,1,52,156.3,15,442,-6,0
729,8,ダート,1150m,晴,良,10,7,52,7.3,3,408,-12,0
730,8,ダート,1150m,晴,良,11,14,55,160.7,16,444,-10,0
731,8,ダート,1150m,晴,良,12,6,55,153.2,14,420,0,0
732,8,ダート,1150m,晴,良,13,5,55,29.2,10,492,-4,0
733,8,ダート,1150m,晴,良,14,11,55,98.9,13,454,-2,0
734,8,ダート,1150m,晴,良,15,3,55,84.4,12,444,-8,0
735,8,ダート,1150m,晴,良,16,4,55,27.8,8,460,+10,0
736,9,芝,1800m,晴,良,1,8,54,11.7,5,454,-2,440
737,9,芝,1800m,晴,良,2,2,57,15.1,7,462,0,390
738,9,芝,1800m,晴,良,3,1,57,6.7,3,488,0,330
739,9,芝,1800m,晴,良,4,15,54,13.2,6,446,0,0
740,9,芝,1800m,晴,良,5,14,57,2.6,1,510,-6,0
741,9,芝,1800m,晴,良,6,13,57,25.4,11,446,0,0
742,9,芝,1800m,晴,良,7,11,57,208.7,15,500,-4,0
743,9,芝,1800m,晴,良,8,10,55,15.6,8,444,+6,0
744,9,芝,1800m,晴,良,9,9,54,106.1,12,422,-6,0
745,9,芝,1800m,晴,良,10,12,54,6.6,2,442,0,0
746,9,芝,1800m,晴,良,11,7,54,21.0,10,482,+4,0
747,9,芝,1800m,晴,良,12,5,57,136.4,13,460,-10,0
748,9,芝,1800m,晴,良,13,4,57,8.3,4,502,+2,0
749,9,芝,1800m,晴,良,14,6,57,19.0,9,420,-2,0
750,9,芝,1800m,晴,良,15,3,57,207.5,14,448,-6,0
751,9,芝,1800m,晴,良,16,16,55,294.5,16,398,-14,0
752,10,芝,1200m,晴,良,1,2,57,4.8,2,524,-8,200
753,10,芝,1200m,晴,良,2,7,55,10.3,7,494,-6,300
754,10,芝,1200m,晴,良,3,3,57,10.1,6,458,-10,310
755,10,芝,1200m,晴,良,4,9,55,6.7,5,446,+4,0
756,10,芝,1200m,晴,良,5,1,57,14.1,8,476,-4,0
757,10,芝,1200m,晴,良,6,6,57,4.6,1,482,+12,0
758,10,芝,1200m,晴,良,7,12,55,21.9,9,454,+2,0
759,10,芝,1200m,晴,良,8,10,55,91.6,11,450,-2,0
760,10,芝,1200m,晴,良,9,13,57,148.7,12,474,-8,0
761,10,芝,1200m,晴,良,10,14,55,6.0,3,476,+10,0
762,10,芝,1200m,晴,良,11,11,55,74.4,10,436,+2,0
763,10,芝,1200m,晴,良,12,4,55,223.2,15,448,-2,0
764,10,芝,1200m,晴,良,13,8,57,232.5,16,472,-12,0
765,10,芝,1200m,晴,良,14,16,55,207.7,14,460,-2,0
766,10,芝,1200m,晴,良,15,5,55,191.6,13,412,-10,0
767,10,芝,1200m,晴,良,16,15,55,6.6,4,510,+2,0
768,11,芝,1800m,晴,良,1,7,54,16.3,7,512,0,380
769,11,芝,1800m,晴,良,2,4,54,2.8,1,458,-2,140
770,11,芝,1800m,晴,良,3,12,54,7.7,4,450,-14,240
771,11,芝,1800m,晴,良,4,5,54,3.9,2,464,-6,0
772,11,芝,1800m,晴,良,5,3,54,5.7,3,416,+8,0
773,11,芝,1800m,晴,良,6,11,54,12.1,6,478,-6,0
774,11,芝,1800m,晴,良,7,10,54,69.3,10,462,-4,0
775,11,芝,1800m,晴,良,8,9,54,18.7,8,422,0,0
776,11,芝,1800m,晴,良,9,6,54,10.1,5,474,0,0
777,11,芝,1800m,晴,良,10,2,54,46.9,9,430,0,0
778,11,芝,1800m,晴,良,11,8,54,197.0,12,472,-10,0
779,11,芝,1800m,晴,良,12,1,54,80.2,11,496,+8,0
780,12,ダート,1700m,晴,良,1,4,57,7.5,3,534,+4,230
781,12,ダート,1700m,晴,良,2,12,57,9.9,4,450,-2,200
782,12,ダート,1700m,晴,良,3,7,57,2.4,1,504,-6,130
