着順,レース,芝ダ,距離,天候,馬場,馬番,斤量,単勝,人気,馬体重,増減
8,10,0,1800,1,1,8,54.0,94.8,8,472,0
9,10,0,1800,1,1,1,54.0,285.6,9,474,0
10,10,0,1800,1,1,5,54.0,371.0,10,422,-20
1,11,0,1500,0,1,13,54.0,1.5,1,456,2
2,11,0,1500,0,1,9,55.0,21.7,6,482,-4
3,11,0,1500,0,1,7,57.0,19.8,4,498,-4
4,11,0,1500,0,1,8,57.0,6.7,3,502,-6
5,11,0,1500,0,1,10,54.0,29.3,7,492,4
6,11,0,1500,0,1,2,52.0,4.6,2,478,-6
7,11,0,1500,0,1,3,57.0,33.3,8,496,-10
8,11,0,1500,0,1,6,57.0,266.1,12,480,-16
9,11,0,1500,0,1,4,57.0,20.6,5,492,-12
10,11,0,1500,0,1,5,55.0,94.1,10,474,-6
11,11,0,1500,0,1,11,55.0,287.7,13,454,4
12,11,0,1500,0,1,12,57.0,205.8,11,492,-8
13,11,0,1500,0,1,1,55.0,40.3,9,494,2
1,12,0,2000,0,1,7,54.0,5.5,4,478,0
2,12,0,2000,0,1,2,57.0,3.8,2,452,2
3,12,0,2000,0,1,5,57.0,1.8,1,490,0
4,12,0,2000,0,1,1,57.0,5.3,3,498,-4
5,12,0,2000,0,1,6,57.0,69.5,6,478,-6
6,12,0,2000,0,1,3,57.0,83.5,7,464,-8
7,12,0,2000,0,1,9,55.0,108.8,8,468,6
8,12,0,2000,0,1,4,55.0,21.3,5,474,0
9,12,0,2000,0,1,8,57.0,237.3,9,438,-2
1,1,0,1200,0,1,4,54.0,6.1,3,442,0
2,1,0,1200,0,1,1,54.0,1.8,1,474,2
3,1,0,1200,0,1,8,53.0,155.3,7,414,2
4,1,0,1200,0,1,9,54.0,26.9,4,500,2
5,1,0,1200,0,1,6,54.0,191.1,9,438,8
6,1,0,1200,0,1,3,54.0,2.4,2,418,0
7,1,0,1200,0,1,7,54.0,158.9,8,484,2
8,1,0,1200,0,1,5,52.0,43.1,5,446,10
9,1,0,1200,0,1,2,52.0,57.1,6,408,2
1,2,1,1700,0,1,8,56.0,1.9,1,442,-14
2,2,1,1700,0,1,4,56.0,22.0,6,490,-2
3,2,1,1700,0,1,3,56.0,16.7,5,456,0
4,2,1,1700,0,1,6,56.0,5.3,3,468,8
5,2,1,1700,0,1,13,54.0,12.1,4,452,-8
6,2,1,1700,0,1,7,56.0,22.4,7,474,8
7,2,1,1700,0,1,2,56.0,4.4,2,484,4
8,2,1,1700,0,1,10,54.0,23.6,8,458,4
9,2,1,1700,0,1,9,54.0,113.6,12,468,-14
10,2,1,1700,0,1,1,54.0,67.3,11,454,-4
11,2,1,1700,0,1,11,55.0,61.7,10,504,8
12,2,1,1700,0,1,14,51.0,334.1,13,446,14
13,2,1,1700,0,1,12,56.0,53.6,9,482,-2
1,3,0,1200,0,1,4,54.0,6.2,3,450,0
2,3,0,1200,0,1,16,54.0,4.2,2,456,12
3,3,0,1200,0,1,6,54.0,33.5,10,392,-10
4,3,0,1200,0,1,14,54.0,17.2,7,448,2
5,3,0,1200,0,1,9,54.0,8.0,5,462,-4
6,3,0,1200,0,1,3,52.0,13.6,6,402,-2
7,3,0,1200,0,1,5,54.0,202.9,14,436,12
8,3,0,1200,0,1,8,54.0,7.6,4,504,12
9,3,0,1200,0,1,2,54.0,2.9,1,434,6
10,3,0,1200,0,1,12,54.0,29.3,8,456,-4
11,3,0,1200,0,1,7,54.0,116.7,11,406,2
12,3,0,1200,0,1,13,54.0,143.0,13,440,-8
13,3,0,1200,0,1,1,53.0,134.9,12,406,-2
14,3,0,1200,0,1,10,53.0,224.7,15,438,-2
15,3,0,1200,0,1,11,54.0,31.2,9,462,-4
16,3,0,1200,0,1,15,54.0,515.2,16,404,2
1,4,0,1500,0,1,3,56.0,30.7,6,460,0
2,4,0,1500,0,1,1,54.0,137.4,12,450,-8
3,4,0,1500,0,1,9,52.0,30.8,7,460,-4
4,4,0,1500,0,1,7,56.0,32.9,8,472,2
5,4,0,1500,0,1,14,52.0,11.7,4,414,-4
6,4,0,1500,0,1,8,54.0,46.3,10,438,4
7,4,0,1500,0,1,6,54.0,18.4,5,436,0
8,4,0,1500,0,1,12,54.0,5.2,3,422,2
9,4,0,1500,0,1,5,56.0,43.8,9,436,6
10,4,0,1500,0,1,4,56.0,2.5,1,442,-2
11,4,0,1500,0,1,13,54.0,66.8,11,442,10
12,4,0,1500,0,1,10,54.0,2.7,2,472,-2
13,4,0,1500,0,1,11,54.0,186.4,14,422,6
14,4,0,1500,0,1,2,56.0,158.0,13,488,8
1,5,0,1800,0,1,7,54.0,1.7,1,510,0
2,5,0,1800,0,1,9,54.0,11.7,5,456,0
3,5,0,1800,0,1,1,54.0,6.3,3,472,0
4,5,0,1800,0,1,2,54.0,10.9,4,448,0
5,5,0,1800,0,1,3,54.0,5.9,2,490,0
6,5,0,1800,0,1,5,54.0,19.6,6,472,0
7,5,0,1800,0,1,6,54.0,53.7,8,472,0
8,5,0,1800,0,1,10,54.0,37.5,7,470,0
9,5,0,1800,0,1,8,53.0,182.6,10,438,0
10,5,0,1800,0,1,4,54.0,142.4,9,444,0
1,6,1,1000,0,1,9,55.0,42.3,9,462,0
2,6,1,1000,0,1,1,55.0,3.5,1,466,0
3,6,1,1000,0,1,8,52.0,5.5,4,444,-4
4,6,1,1000,0,1,3,55.0,4.0,2,442,8
5,6,1,1000,0,1,12,57.0,9.1,5,482,8
6,6,1,1000,0,1,7,53.0,5.2,3,432,4
7,6,1,1000,0,1,10,52.0,10.5,6,462,22
8,6,1,1000,0,1,5,54.0,25.9,8,530,0
9,6,1,1000,0,1,4,55.0,156.1,11,468,0
10,6,1,1000,0,1,2,54.0,16.8,7,470,-2
11,6,1,1000,0,1,11,52.0,45.4,10,504,8
1,7,1,1700,0,1,5,57.0,3.5,1,510,-8
2,7,1,1700,0,1,10,54.0,35.9,11,480,8
3,7,1,1700,0,1,1,57.0,6.4,3,512,2
4,7,1,1700,0,1,8,57.0,24.6,10,472,8
5,7,1,1700,0,1,14,57.0,21.0,7,482,-8
6,7,1,1700,0,1,6,53.0,5.6,2,508,8
7,7,1,1700,0,1,12,57.0,23.0,8,488,-2
8,7,1,1700,0,1,11,54.0,7.9,5,506,4
9,7,1,1700,0,1,9,55.0,7.1,4,476,6
10,7,1,1700,0,1,13,57.0,105.4,14,462,-12
11,7,1,1700,0,1,7,54.0,8.3,6,470,-6
12,7,1,1700,0,1,3,55.0,66.0,13,478,-8
1,8,0,1500,0,0,8,55.0,1.7,1,434,-2
2,8,0,1500,0,0,12,55.0,9.9,3,448,10
3,8,0,1500,0,0,1,55.0,4.6,2,478,-10
4,8,0,1500,0,0,6,54.0,150.7,12,506,4
5,8,0,1500,0,0,9,50.0,15.3,5,486,2
6,8,0,1500,0,0,2,52.0,18.6,6,448,-4
7,8,0,1500,0,0,14,52.0,63.3,10,468,2
8,8,0,1500,0,0,4,55.0,10.4,4,428,20
9,8,0,1500,0,0,11,52.0,169.0,13,434,8
10,8,0,1500,0,0,3,55.0,49.1,9,504,8
11,8,0,1500,0,0,5,55.0,79.1,11,474,4
12,8,0,1500,0,0,13,52.0,19.3,7,460,14
13,8,0,1500,0,0,10,55.0,257.6,14,450,-6
14,8,0,1500,0,0,7,50.0,29.9,8,456,6
1,9,0,1800,0,0,6,57.0,1.2,1,484,0
2,9,0,1800,0,0,9,52.0,7.0,2,526,22
3,9,0,1800,0,0,8,55.0,11.9,3,436,-8
4,9,0,1800,0,0,3,57.0,19.9,5,472,-2
5,9,0,1800,0,0,1,55.0,15.7,4,444,-2
6,9,0,1800,0,0,7,57.0,144.7,12,484,8
7,9,0,1800,0,0,12,54.0,27.5,6,442,10
8,9,0,1800,0,0,11,57.0,68.3,7,464,-4
9,9,0,1800,0,0,4,54.0,124.8,11,440,4
10,9,0,1800,0,0,10,55.0,102.8,9,466,-14
11,9,0,1800,0,0,13,49.0,117.3,10,420,-2
12,9,0,1800,0,0,5,54.0,333.1,13,460,-4
13,9,0,1800,0,0,2,57.0,85.8,8,454,0
1,10,0,2000,0,0,4,57.0,1.8,1,476,-4
2,10,0,2000,0,0,5,54.0,2.6,2,462,-6
3,10,0,2000,0,0,7,57.0,30.0,6,418,6
4,10,0,2000,0,0,6,52.0,8.4,3,430,12
5,10,0,2000,0,0,3,57.0,8.9,4,518,-4
6,10,0,2000,0,0,8,57.0,14.5,5,488,-4
7,10,0,2000,0,0,2,55.0,92.9,7,442,10
8,10,0,2000,0,0,1,57.0,151.3,8,486,-2
1,11,1,1700,0,1,8,56.0,4.1,2,458,-8
2,11,1,1700,0,1,2,56.0,5.3,3,494,12
3,11,1,1700,0,1,3,57.0,3.9,1,472,-1
4,11,1,1700,0,1,9,57.0,10.8,5,524,0
5,11,1,1700,0,1,4,55.0,17.7,7,474,7
6,11,1,1700,0,1,1,56.0,5.9,4,486,-10
7,11,1,1700,0,1,12,56.0,40.3,11,522,-2
8,11,1,1700,0,1,11,56.0,20.4,8,512,6
9,11,1,1700,0,1,13,56.0,29.3,10,458,-18
10,11,1,1700,0,1,5,56.0,25.8,9,526,20
11,11,1,1700,0,1,10,58.0,154.1,14,480,2
12,11,1,1700,0,1,7,56.0,57.4,12,494,4
13,11,1,1700,0,1,6,56.0,13.0,6,520,2
14,11,1,1700,0,1,14,56.0,123.8,13,528,0
1,12,1,1700,0,1,4,55.0,16.3,6,460,0
2,12,1,1700,0,1,6,54.0,8.4,4,478,2
3,12,1,1700,0,1,9,53.0,11.4,5,508,-8
4,12,1,1700,0,1,8,57.0,4.7,2,496,4
5,12,1,1700,0,1,3,56.0,2.3,1,452,0
6,12,1,1700,0,1,1,52.0,63.8,11,464,0
7,12,1,1700,0,1,14,54.0,24.1,8,468,-4
8,12,1,1700,0,1,5,55.0,6.9,3,446,-2
9,12,1,1700,0,1,10,54.0,115.4,12,508,0
10,12,1,1700,0,1,11,53.0,168.1,14,470,12
11,12,1,1700,0,1,12,50.0,17.8,7,462,0
12,12,1,1700,0,1,13,52.0,148.8,13,458,12
13,12,1,1700,0,1,2,51.0,35.5,10,454,2
14,12,1,1700,0,1,7,51.0,27.2,9,464,8
1,1,0,1200,0,0,3,54.0,2.2,1,440,-4
2,1,0,1200,0,0,4,54.0,5.3,3,426,4
3,1,0,1200,0,0,6,54.0,2.2,2,486,0
4,1,0,1200,0,0,7,54.0,15.7,4,442,0
5,1,0,1200,0,0,2,54.0,30.0,5,418,-4
6,1,0,1200,0,0,5,54.0,128.0,7,458,6
7,1,0,1200,0,0,1,53.0,72.0,6,430,-8
1,2,0,1800,0,0,4,54.0,2.0,1,480,-2
2,2,0,1800,0,0,7,54.0,2.6,2,496,6
3,2,0,1800,0,0,3,54.0,19.4,4,474,-2
4,2,0,1800,0,0,6,52.0,29.7,5,472,2
5,2,0,1800,0,0,5,54.0,4.6,3,430,-2
6,2,0,1800,0,0,2,54.0,122.6,6,436,4
7,2,0,1800,0,0,1,54.0,179.4,7,478,0
1,3,1,1700,0,1,9,54.0,6.8,3,430,8
2,3,1,1700,0,1,8,52.0,8.0,5,436,0
3,3,1,1700,0,1,14,54.0,2.7,1,458,2
4,3,1,1700,0,1,6,54.0,17.6,6,428,8
5,3,1,1700,0,1,10,54.0,40.9,10,514,8
6,3,1,1700,0,1,3,54.0,8.0,4,458,0
7,3,1,1700,0,1,5,54.0,281.1,13,462,16
8,3,1,1700,0,1,1,54.0,18.2,7,492,4
9,3,1,1700,0,1,13,53.0,24.6,8,396,-6
10,3,1,1700,0,1,7,54.0,61.8,11,442,-14
11,3,1,1700,0,1,4,54.0,4.0,2,484,-2
12,3,1,1700,0,1,11,52.0,30.1,9,428,10
13,3,1,1700,0,1,12,54.0,77.1,12,458,-4
1,4,1,1000,0,1,5,54.0,3.1,2,440,0
2,4,1,1000,0,1,3,52.0,10.0,4,474,2
3,4,1,1000,0,1,8,53.0,69.2,11,466,2
4,4,1,1000,0,1,12,54.0,9.2,3,470,12
5,4,1,1000,0,1,4,54.0,12.9,5,460,6
6,4,1,1000,0,1,11,54.0,19.2,6,424,0
7,4,1,1000,0,1,9,53.0,26.3,9,460,8
8,4,1,1000,0,1,7,54.0,19.5,7,454,4
9,4,1,1000,0,1,6,56.0,103.8,12,452,6
10,4,1,1000,0,1,2,53.0,23.0,8,484,4
11,4,1,1000,0,1,10,56.0,2.4,1,492,-8
12,4,1,1000,0,1,1,56.0,30.9,10,452,-4
1,5,0,1500,0,0,6,54.0,13.6,4,408,0
2,5,0,1500,0,0,1,54.0,3.6,2,472,0
3,5,0,1500,0,0,5,54.0,17.8,5,462,0
4,5,0,1500,0,0,4,54.0,1.4,1,486,0
5,5,0,1500,0,0,2,54.0,11.2,3,408,0
6,5,0,1500,0,0,3,54.0,55.9,7,470,0
7,5,0,1500,0,0,7,54.0,40.2,6,430,0
8,5,0,1500,0,0,8,54.0,91.0,8,454,0
1,6,1,1700,0,1,2,56.0,1.4,1,462,6
2,6,1,1700,0,1,1,56.0,7.9,3,468,2
3,6,1,1700,0,1,7,54.0,16.3,5,514,6
4,6,1,1700,0,1,4,54.0,6.3,2,438,4
5,6,1,1700,0,1,8,56.0,22.1,6,438,12
6,6,1,1700,0,1,10,56.0,27.6,7,448,-2
7,6,1,1700,0,1,14,54.0,271.4,13,476,6
8,6,1,1700,0,1,9,56.0,10.0,4,450,0
9,6,1,1700,0,1,6,53.0,196.0,11,434,2
10,6,1,1700,0,1,13,56.0,59.1,8,516,2
11,6,1,1700,0,1,12,56.0,146.6,10,460,0
12,6,1,1700,0,1,3,53.0,260.8,12,464,2
13,6,1,1700,0,1,11,54.0,292.5,14,508,8
14,6,1,1700,0,1,5,56.0,59.5,9,542,8
1,7,0,2000,0,0,16,54.0,3.6,2,432,4
2,7,0,2000,0,0,14,53.0,20.6,6,446,4
3,7,0,2000,0,0,7,54.0,5.7,3,430,0
4,7,0,2000,0,0,9,54.0,25.9,7,422,6
5,7,0,2000,0,0,4,56.0,12.8,4,468,-6
6,7,0,2000,0,0,3,54.0,140.6,10,418,0
7,7,0,2000,0,0,2,53.0,156.8,11,472,10
8,7,0,2000,0,0,10,56.0,2.0,1,484,10
9,7,0,2000,0,0,13,52.0,18.1,5,426,6
10,7,0,2000,0,0,6,52.0,263.1,16,410,-2
11,7,0,2000,0,0,5,56.0,176.2,12,446,-2
12,7,0,2000,0,0,1,56.0,33.7,8,494,-2
13,7,0,2000,0,0,11,56.0,188.3,13,444,4
14,7,0,2000,0,0,8,54.0,34.9,9,446,2
15,7,0,2000,0,0,12,56.0,197.2,14,478,-4
16,7,0,2000,0,0,15,54.0,197.6,15,458,-4
1,8,1,2400,0,1,11,57.0,4.4,2,458,10
2,8,1,2400,0,1,8,57.0,14.4,6,458,2
3,8,1,2400,0,1,2,57.0,5.5,4,486,4
4,8,1,2400,0,1,12,50.0,10.4,5,460,6
5,8,1,2400,0,1,1,56.0,3.1,1,484,2
6,8,1,2400,0,1,7,55.0,17.0,7,466,12
7,8,1,2400,0,1,9,57.0,369.2,12,496,4
8,8,1,2400,0,1,10,52.0,5.3,3,530,-8
9,8,1,2400,0,1,6,55.0,66.0,11,452,2
10,8,1,2400,0,1,3,54.0,19.3,8,510,4
11,8,1,2400,0,1,4,52.0,30.2,9,464,4
1,9,1,1700,0,1,4,55.0,3.7,2,466,4
2,9,1,1700,0,1,7,55.0,2.0,1,486,2
3,9,1,1700,0,1,3,52.0,5.9,3,442,2
4,9,1,1700,0,1,1,55.0,21.7,6,506,-12
5,9,1,1700,0,1,2,55.0,26.1,7,444,2
6,9,1,1700,0,1,12,55.0,13.1,4,532,2
7,9,1,1700,0,1,5,53.0,15.5,5,470,6
8,9,1,1700,0,1,9,55.0,85.7,12,496,-2
9,9,1,1700,0,1,10,55.0,30.0,8,476,6
10,9,1,1700,0,1,6,55.0,68.3,11,466,26
11,9,1,1700,0,1,8,52.0,67.8,10,450,12
12,9,1,1700,0,1,13,50.0,130.7,13,444,-8
13,9,1,1700,0,1,11,55.0,53.8,9,444,4
1,10,0,1800,0,0,3,54.0,6.0,4,466,2
2,10,0,1800,0,0,7,54.0,2.8,1,492,-2
3,10,0,1800,0,0,4,52.0,13.7,6,508,10
4,10,0,1800,0,0,9,57.0,3.2,2,542,14
5,10,0,1800,0,0,5,57.0,59.7,7,524,-2
6,10,0,1800,0,0,8,55.0,6.6,5,430,-2
7,10,0,1800,0,0,6,57.0,6.0,3,468,-2
8,10,0,1800,0,0,1,57.0,194.3,9,454,-2
9,10,0,1800,0,0,2,52.0,92.1,8,484,4
10,10,0,1800,0,0,10,57.0,263.3,10,470,2
11,10,0,1800,0,0,11,57.0,278.1,11,460,-6
1,11,0,2600,0,0,6,55.0,2.6,1,434,12
2,11,0,2600,0,0,1,52.0,7.9,5,482,2
3,11,0,2600,0,0,9,55.5,11.5,6,422,8
4,11,0,2600,0,0,7,53.0,5.2,3,452,0
5,11,0,2600,0,0,8,54.0,19.1,7,460,2
6,11,0,2600,0,0,11,54.0,34.0,8,484,8
7,11,0,2600,0,0,10,53.0,5.0,2,502,0
8,11,0,2600,0,0,4,55.0,6.3,4,464,0
9,11,0,2600,0,0,5,53.0,114.8,10,490,-6
10,11,0,2600,0,0,3,52.0,53.8,9,446,0
11,11,0,2600,0,0,2,54.0,267.5,11,460,0
1,12,0,1500,0,0,7,55.0,2.1,1,504,10
2,12,0,1500,0,0,4,55.0,86.1,9,424,-2
3,12,0,1500,0,0,13,57.0,2.6,2,446,-2
4,12,0,1500,0,0,5,52.0,15.8,5,420,12
5,12,0,1500,0,0,3,54.0,125.9,10,450,0
6,12,0,1500,0,0,2,57.0,7.2,3,474,4
7,12,0,1500,0,0,8,57.0,7.7,4,476,12
8,12,0,1500,0,0,12,55.0,227.3,11,474,28
9,12,0,1500,0,0,6,55.0,285.9,12,434,10
10,12,0,1500,0,0,9,57.0,85.1,8,490,-4
11,12,0,1500,0,0,11,52.0,68.1,7,518,0
12,12,0,1500,0,0,10,55.0,327.3,13,464,8
13,12,0,1500,0,0,1,52.0,66.1,6,428,-4
1,1,0,1500,1,0,5,53.0,147.4,9,458,-2
2,1,0,1500,1,0,9,54.0,5.7,4,456,-12
3,1,0,1500,1,0,4,54.0,5.6,3,512,-4
4,1,0,1500,1,0,7,54.0,4.6,2,450,-6
5,1,0,1500,1,0,1,54.0,124.3,8,480,-6
6,1,0,1500,1,0,3,54.0,1.7,1,516,-2
7,1,0,1500,1,0,2,54.0,94.1,6,486,-10
8,1,0,1500,1,0,8,54.0,52.4,5,496,-6
9,1,0,1500,1,0,6,54.0,120.5,7,436,-2
1,2,1,2400,1,1,8,56.0,21.7,6,498,6
2,2,1,2400,1,1,3,56.0,4.7,2,490,4
3,2,1,2400,1,1,12,56.0,26.6,8,504,0
4,2,1,2400,1,1,10,56.0,6.0,4,532,0
5,2,1,2400,1,1,5,54.0,5.0,3,472,16
6,2,1,2400,1,1,11,56.0,24.8,7,456,-2
7,2,1,2400,1,1,4,56.0,6.6,5,480,2
8,2,1,2400,1,1,6,56.0,2.8,1,490,4
9,2,1,2400,1,1,2,54.0,64.0,10,428,-2
10,2,1,2400,1,1,1,54.0,97.2,11,482,-4
11,2,1,2400,1,1,9,56.0,41.4,9,508,6
12,2,1,2400,1,1,7,56.0,149.5,12,474,16
1,3,1,1700,1,1,6,56.0,4.8,2,442,2
2,3,1,1700,1,1,1,54.0,25.8,7,438,-4
3,3,1,1700,1,1,8,56.0,5.8,4,484,2
4,3,1,1700,1,1,3,56.0,2.2,1,496,6
5,3,1,1700,1,1,2,56.0,9.9,5,442,0
6,3,1,1700,1,1,7,54.0,5.2,3,430,10
7,3,1,1700,1,1,13,54.0,218.5,14,458,8
8,3,1,1700,1,1,5,55.0,24.0,6,438,2
9,3,1,1700,1,1,9,54.0,163.6,12,430,-6
10,3,1,1700,1,1,11,56.0,185.0,13,476,-10
11,3,1,1700,1,1,10,56.0,65.2,9,524,-2
12,3,1,1700,1,1,4,56.0,47.8,8,454,8
13,3,1,1700,1,1,14,54.0,129.5,11,506,2
14,3,1,1700,1,1,12,54.0,108.8,10,442,0
1,4,0,1200,0,1,1,54.0,2.0,1,488,2
2,4,0,1200,0,1,11,54.0,3.7,2,438,10
3,4,0,1200,0,1,14,56.0,27.2,6,444,2
4,4,0,1200,0,1,5,54.0,4.0,3,476,0
5,4,0,1200,0,1,3,56.0,33.1,8,508,4
6,4,0,1200,0,1,6,54.0,162.4,14,478,-14
7,4,0,1200,0,1,7,56.0,24.2,5,466,10
8,4,0,1200,0,1,12,51.0,291.3,16,396,-6
9,4,0,1200,0,1,9,53.0,187.7,15,426,0
10,4,0,1200,0,1,4,54.0,134.2,12,438,8
11,4,0,1200,0,1,8,53.0,100.4,10,422,-6
12,4,0,1200,0,1,10,54.0,31.4,7,450,2
13,4,0,1200,0,1,15,54.0,49.7,9,404,8
14,4,0,1200,0,1,2,54.0,23.0,4,466,-4
15,4,0,1200,0,1,13,56.0,115.4,11,484,10
16,4,0,1200,0,1,16,56.0,147.4,13,444,-6
1,5,0,1800,0,1,12,54.0,4.0,1,426,0
2,5,0,1800,0,1,8,54.0,4.5,2,486,0
3,5,0,1800,0,1,11,54.0,33.7,10,458,0
4,5,0,1800,0,1,9,54.0,14.6,7,414,0
5,5,0,1800,0,1,7,54.0,6.8,4,480,0
6,5,0,1800,0,1,1,54.0,5.7,3,462,0
7,5,0,1800,0,1,14,54.0,76.1,11,492,0
8,5,0,1800,0,1,5,54.0,13.0,6,470,0
9,5,0,1800,0,1,13,54.0,244.2,14,446,0
10,5,0,1800,0,1,4,54.0,9.4,5,468,0
11,5,0,1800,0,1,2,54.0,21.3,8,522,0
12,5,0,1800,0,1,3,54.0,132.9,12,454,0
13,5,0,1800,0,1,6,54.0,22.8,9,458,0
14,5,0,1800,0,1,10,54.0,182.1,13,506,0
1,6,1,1000,0,1,9,55.0,2.7,1,468,6
2,6,1,1000,0,1,12,54.0,3.6,3,490,6
3,6,1,1000,0,1,8,57.0,30.9,8,436,-10
4,6,1,1000,0,1,6,57.0,2.9,2,490,0
5,6,1,1000,0,1,2,57.0,29.4,7,480,8
6,6,1,1000,0,1,5,52.0,27.9,6,458,2
7,6,1,1000,0,1,4,57.0,18.5,4,436,-4
8,6,1,1000,0,1,10,55.0,19.2,5,472,2
9,6,1,1000,0,1,11,57.0,90.5,12,470,-2
10,6,1,1000,0,1,1,55.0,43.7,9,450,-4
11,6,1,1000,0,1,7,54.0,51.2,10,468,6
1,7,1,1700,0,1,2,54.0,6.3,3,466,-8
2,7,1,1700,0,1,12,54.0,5.1,2,480,-2
3,7,1,1700,0,1,10,57.0,8.9,6,484,0
4,7,1,1700,0,1,3,52.0,7.2,5,448,-6
5,7,1,1700,0,1,11,54.0,3.5,1,492,-4
6,7,1,1700,0,1,14,57.0,10.4,7,440,-2
7,7,1,1700,0,1,8,54.0,7.2,4,454,-2
8,7,1,1700,0,1,9,54.0,214.7,13,498,-8
9,7,1,1700,0,1,1,54.0,35.0,9,480,-2
10,7,1,1700,0,1,6,57.0,48.4,11,470,-2
11,7,1,1700,0,1,13,57.0,43.8,10,466,-2
12,7,1,1700,0,1,4,54.0,20.8,8,494,14
13,7,1,1700,0,1,5,53.0,198.7,12,494,10
14,7,1,1700,0,1,7,55.0,297.0,14,434,18
1,8,0,2000,0,1,6,55.0,1.8,1,538,16
2,8,0,2000,0,1,8,55.0,6.3,3,394,6
3,8,0,2000,0,1,9,55.0,54.1,7,452,-4
4,8,0,2000,0,1,10,55.0,7.0,4,426,0
5,8,0,2000,0,1,2,55.0,3.1,2,454,-6
6,8,0,2000,0,1,3,54.0,53.3,6,424,6
7,8,0,2000,0,1,5,55.0,177.6,11,486,2
8,8,0,2000,0,1,11,55.0,143.6,10,442,4
9,8,0,2000,0,1,12,55.0,69.4,8,416,-12
10,8,0,2000,0,1,7,52.0,39.9,5,458,4
11,8,0,2000,0,1,4,55.0,88.2,9,466,-2
12,8,0,2000,0,1,1,49.0,336.8,13,390,4
13,8,0,2000,0,1,13,55.0,240.0,12,458,8
1,9,0,1500,0,1,3,54.0,3.1,2,464,4
2,9,0,1500,0,1,6,54.0,19.6,5,536,4
3,9,0,1500,0,1,11,54.0,11.9,4,462,0
4,9,0,1500,0,1,5,54.0,2.3,1,502,2
5,9,0,1500,0,1,9,54.0,48.7,8,436,-4
6,9,0,1500,0,1,7,54.0,41.6,7,448,-4
7,9,0,1500,0,1,1,54.0,4.8,3,442,0
8,9,0,1500,0,1,8,54.0,79.4,9,450,0
9,9,0,1500,0,1,2,54.0,85.9,10,504,4
10,9,0,1500,0,1,13,54.0,153.9,11,448,-10
11,9,0,1500,0,1,10,54.0,26.3,6,444,2
12,9,0,1500,0,1,4,54.0,338.5,12,444,-16
1,10,1,1000,0,1,4,54.0,1.4,1,470,-2
2,10,1,1000,0,1,8,57.0,13.6,4,478,2
3,10,1,1000,0,1,6,57.0,7.1,3,510,-12
4,10,1,1000,0,1,5,55.0,14.1,5,524,-6
5,10,1,1000,0,1,10,52.0,19.0,6,472,-8
6,10,1,1000,0,1,7,55.0,6.8,2,460,2
7,10,1,1000,0,1,11,55.0,88.4,9,494,2
8,10,1,1000,0,1,12,57.0,139.1,10,514,-2
9,10,1,1000,0,1,2,57.0,221.5,11,524,4
10,10,1,1000,0,1,3,55.0,68.2,8,482,12
11,10,1,1000,0,1,9,57.0,261.9,12,522,-2
12,10,1,1000,0,1,1,55.0,45.9,7,506,0
1,11,0,2000,0,1,2,57.0,5.2,2,488,2
2,11,0,2000,0,1,5,57.0,4.3,1,506,6
3,11,0,2000,0,1,15,55.0,6.9,4,484,0
4,11,0,2000,0,1,12,57.0,70.4,13,496,-2
5,11,0,2000,0,1,10,57.0,57.5,12,442,0
6,11,0,2000,0,1,9,57.0,13.1,7,480,2
7,11,0,2000,0,1,7,54.0,19.2,8,498,2
8,11,0,2000,0,1,6,55.0,52.6,11,430,0
9,11,0,2000,0,1,4,57.0,10.4,6,454,-6
10,11,0,2000,0,1,11,57.0,148.0,15,456,-2
11,11,0,2000,0,1,3,57.0,98.6,14,476,12
12,11,0,2000,0,1,13,57.0,24.9,10,512,0
13,11,0,2000,0,1,14,57.0,5.7,3,482,8
14,11,0,2000,0,1,8,57.0,7.6,5,512,0
15,11,0,2000,0,1,1,57.0,22.9,9,530,-2
16,11,0,2000,0,1,16,54.0,183.0,16,468,-6
1,12,0,1200,0,1,13,55.0,3.8,2,452,2
2,12,0,1200,0,1,7,52.0,38.4,10,442,0
3,12,0,1200,0,1,16,54.0,19.3,8,496,-2
4,12,0,1200,0,1,4,54.0,8.5,4,440,0
5,12,0,1200,0,1,14,54.0,11.7,6,430,0
6,12,0,1200,0,1,8,57.0,5.6,3,476,-2
7,12,0,1200,0,1,3,57.0,253.9,14,452,-6
8,12,0,1200,0,1,11,57.0,3.6,1,458,4
9,12,0,1200,0,1,5,57.0,14.1,7,490,-4
10,12,0,1200,0,1,15,57.0,54.2,11,462,0
11,12,0,1200,0,1,2,55.0,360.0,16,460,-2
12,12,0,1200,0,1,10,55.0,10.4,5,454,-6
13,12,0,1200,0,1,9,52.0,312.4,15,438,-6
14,12,0,1200,0,1,6,55.0,21.2,9,522,4
15,12,0,1200,0,1,12,52.0,141.3,13,466,-4
16,12,0,1200,0,1,1,52.0,102.6,12,444,-2
1,1,1,1000,0,1,1,54.0,7.2,3,472,2
2,1,1,1000,0,1,5,54.0,4.4,2,474,-2
3,1,1,1000,0,1,4,52.0,1.8,1,464,-2
4,1,1,1000,0,1,2,54.0,92.4,8,432,-10
5,1,1,1000,0,1,3,54.0,14.2,5,462,6
6,1,1,1000,0,1,6,54.0,7.2,4,480,-4
7,1,1,1000,0,1,7,53.0,28.9,6,414,6
